iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
45.0,171.0,25.77110017996515,0.5,nan,36.0,684.0,8.849888324737549,0.04597637574003244,,,,,,,,,,,,
46.0,200.0,35.599457188439565,0.5,nan,40.0,800.0,33.78557777404785,0.027949522407543004,,,,,,,,,,,,
47.0,200.0,44.25746835343308,0.75,nan,40.0,800.0,30.18216848373413,0.0034364848516386104,,,,,,,,,,,,
48.0,200.0,33.430199949897364,0.5,nan,40.0,800.0,80.16775894165039,0.0011428435385407026,,,,,,,,,,,,
49.0,200.0,16.53460252722725,1.0,nan,40.0,800.0,17.137568950653076,0.011578266814672056,,,,,,,,,,,,
50.0,153.0,11.495920056365431,0.25,nan,32.0,612.0,15.398268461227417,0.007948604441826213,1.0,0.0,0.75,0.0,0.75,0.43118032813072205,3.103330612182617,11.931341181800235,10.0,1.0,200.0,42.705023347074174
51.0,78.0,0.6726154816150665,0.25,nan,16.0,312.0,0.7433283776044846,0.1736647391754511,,,,,,,,,,,,
52.0,200.0,-0.2526291087269788,0.0,nan,40.0,800.0,0.3525996431708336,0.08238943949307398,,,,,,,,,,,,
53.0,200.0,25.41603878432652,0.5,nan,40.0,800.0,13.463011503219604,0.015089914071197086,,,,,,,,,,,,
54.0,200.0,30.845817694999276,0.5,nan,40.0,800.0,32.04265594482422,0.014010889336223187,,,,,,,,,,,,
55.0,200.0,26.051060296688235,0.75,nan,40.0,800.0,15.451092958450317,0.010479428046782147,,,,,,,,,,,,
56.0,200.0,8.46844883006997,0.5,nan,40.0,800.0,7.007604479789734,0.009403186763246016,,,,,,,,,,,,
57.0,94.0,-0.2709477344155312,0.0,nan,20.0,376.0,0.4107104688882828,0.030731458343986162,,,,,,,,,,,,
58.0,200.0,34.00160462220666,1.0,nan,40.0,800.0,58.00892734527588,0.01579396288503787,,,,,,,,,,,,
59.0,176.0,17.711815390791745,0.5,nan,36.0,704.0,6.462580680847168,0.01348464647558778,,,,,,,,,,,,
60.0,188.0,34.24916333776667,1.0,nan,40.0,752.0,31.55226993560791,0.0066672438022497005,1.0,0.0,0.25,0.25,0.25,0.16782242059707642,3.1129021644592285,8.105961392109748,5.0,1.0,83.0,1.5459352475404735
61.0,51.0,-0.19527007102966304,0.0,nan,12.0,204.0,0.12442015670239925,0.1227820963271343,,,,,,,,,,,,
62.0,200.0,-0.04629543870687525,0.0,nan,40.0,800.0,0.6084372252225876,0.06814825156077164,,,,,,,,,,,,
63.0,200.0,35.26810297307094,0.75,nan,40.0,800.0,27.389744758605957,0.0023224157349344132,,,,,,,,,,,,
64.0,139.0,4.80376041595824,0.25,nan,28.0,556.0,7.244231700897217,0.03130464108922126,,,,,,,,,,,,
65.0,200.0,4.691965452767908,0.5,nan,40.0,800.0,4.3165953159332275,0.025821175059249413,,,,,,,,,,,,
66.0,198.0,27.723935190860654,1.0,nan,40.0,792.0,32.813751220703125,0.010101951366166428,,,,,,,,,,,,
67.0,200.0,28.434595207311204,0.5,nan,40.0,800.0,34.74424457550049,0.012944091632147159,,,,,,,,,,,,
68.0,62.0,0.05831864543259137,0.0,nan,16.0,248.0,1.0679846405982971,0.12665592848171883,,,,,,,,,,,,
69.0,110.0,-0.5220191895961761,0.0,nan,24.0,440.0,0.2850126624107361,0.08942359774859199,,,,,,,,,,,,
70.0,142.0,13.178178098350765,0.25,nan,32.0,568.0,8.889282703399658,0.04286764644859886,1.0,0.0,0.0,0.5,0.0,-0.07451364398002625,3.633742332458496,6.58245744148735,3.0,1.0,60.0,0.010008077323436726
71.0,200.0,34.637261554968426,0.75,nan,44.0,800.0,11.912584066390991,0.010534104500435681,,,,,,,,,,,,
72.0,200.0,16.367054605833253,0.5,nan,40.0,800.0,5.014008522033691,0.04887019790328617,,,,,,,,,,,,
73.0,161.0,7.766312959566712,0.5,nan,36.0,644.0,6.029666185379028,0.00790215951381884,,,,,,,,,,,,
74.0,200.0,30.909311744628944,1.0,nan,40.0,800.0,17.48535394668579,0.012516130751788701,,,,,,,,,,,,
75.0,200.0,48.53581538948931,0.75,nan,40.0,800.0,44.74887657165527,0.0012207614972385983,,,,,,,,,,,,
76.0,194.0,52.40906824249777,1.0,nan,40.0,776.0,20.835171222686768,0.0013098986666162382,,,,,,,,,,,,
77.0,163.0,-0.23101934038102617,0.0,nan,36.0,652.0,0.24086302146315575,0.0590649669260757,,,,,,,,,,,,
78.0,200.0,17.80543669757899,0.5,nan,40.0,800.0,6.300633072853088,0.017696673733461177,,,,,,,,,,,,
79.0,200.0,15.117356151109563,0.5,nan,40.0,800.0,4.651271343231201,0.013050086451153513,,,,,,,,,,,,
80.0,96.0,0.733151795119047,0.25,nan,20.0,384.0,1.4377365410327911,0.025833954812809257,1.0,0.0,0.0,0.5,0.0,-0.03770941495895386,3.446991443634033,5.873647866479587,3.0,1.0,60.0,-0.01083442717790617
81.0,183.0,13.826968840688929,0.5,nan,40.0,732.0,12.52839970588684,0.006050164766906008,,,,,,,,,,,,
82.0,200.0,6.788255712436511,0.5,nan,40.0,800.0,6.347781658172607,0.03838083236969325,,,,,,,,,,,,
83.0,200.0,30.09461314296351,0.75,nan,40.0,800.0,53.86627769470215,0.006264922026502973,,,,,,,,,,,,
84.0,200.0,23.831231346260754,0.5,nan,40.0,800.0,17.11015558242798,0.031100622467085615,,,,,,,,,,,,
85.0,200.0,34.21805787631311,0.75,nan,48.0,800.0,11.140079975128174,0.005264622037775071,,,,,,,,,,,,
86.0,187.0,31.225677545573564,1.0,nan,40.0,748.0,23.87712812423706,0.009643012980492527,,,,,,,,,,,,
87.0,71.0,0.14142186582088462,0.0,nan,16.0,284.0,0.5868653953075409,0.052337743501048806,,,,,,,,,,,,
88.0,154.0,6.127492547444997,0.25,nan,32.0,616.0,1.0219619870185852,0.07345641351930965,,,,,,,,,,,,
89.0,109.0,0.7581923341751096,0.0,nan,24.0,436.0,0.3553631380200386,0.14878004905463627,,,,,,,,,,,,
90.0,200.0,14.179046253120756,0.5,0.0,40.0,800.0,4.929763436317444,0.01136883787756382,1.0,0.0,0.0,0.5,0.0,-0.019344240427017212,3.410834789276123,6.404624851653352,4.0,1.0,67.0,0.019807382225990364
91.0,76.0,0.032636302113532856,0.0,nan,16.0,304.0,0.6389533579349518,0.047398638465399046,,,,,,,,,,,,
92.0,198.0,1.2358482033759355,0.5,nan,40.0,792.0,1.13911834359169,0.014474100260212452,,,,,,,,,,,,
93.0,200.0,8.139076070161535,0.75,nan,40.0,800.0,9.616961240768433,0.09310541687561469,,,,,,,,,,,,
94.0,81.0,-0.16359390974044818,0.0,nan,20.0,324.0,0.4068738669157028,0.0796593177115561,,,,,,,,,,,,
95.0,80.0,0.06649330854415877,0.0,nan,16.0,320.0,0.27724889665842056,0.06609610124968679,,,,,,,,,,,,
96.0,71.0,-0.3327512463927269,0.0,nan,16.0,284.0,0.9526931941509247,0.06165120373838384,,,,,,,,,,,,
97.0,200.0,24.560295776207937,0.75,nan,48.0,800.0,14.605539560317993,0.032755596376688345,,,,,,,,,,,,
98.0,200.0,54.44671181637096,0.5,nan,48.0,800.0,18.644341945648193,0.005006760895627238,,,,,,,,,,,,
99.0,200.0,35.13372585831675,0.5,nan,40.0,800.0,15.866841554641724,0.057831106114491604,,,,,,,,,,,,
100.0,114.0,10.628897209653369,0.25,0.0,24.0,456.0,21.623923301696777,0.0879824510568703,1.0,0.0,0.25,0.0,0.25,4.354349136352539,2.976121425628662,13.823156069338438,10.0,1.0,200.0,6.490636635129337
101.0,200.0,32.73746869462193,0.5,nan,40.0,800.0,11.953712224960327,0.01812849641791381,,,,,,,,,,,,
102.0,200.0,13.537636889319401,0.75,nan,40.0,800.0,21.44724941253662,0.007447546708640118,,,,,,,,,,,,
103.0,200.0,10.739664861932393,0.5,nan,40.0,800.0,7.378884553909302,0.016193864878044195,,,,,,,,,,,,
104.0,200.0,70.11770062138098,0.75,nan,48.0,800.0,33.77109718322754,0.022633949036119816,,,,,,,,,,,,
105.0,188.0,53.31633649656317,1.0,nan,40.0,752.0,31.889851570129395,0.004031034125953514,,,,,,,,,,,,
106.0,145.0,8.419437300879503,0.5,nan,32.0,580.0,4.037918984889984,0.016789435775223183,,,,,,,,,,,,
107.0,66.0,0.27455679863691307,0.0,nan,16.0,264.0,0.5507865250110626,0.19851447005008716,,,,,,,,,,,,
108.0,200.0,6.823932744190092,0.5,nan,40.0,800.0,1.875671774148941,0.017782612108919515,,,,,,,,,,,,
109.0,200.0,23.716784869413825,0.5,nan,40.0,800.0,14.404270887374878,0.037534866132444056,,,,,,,,,,,,
110.0,50.0,0.22855216264724731,0.0,0.0,12.0,200.0,1.38859361410141,0.03710908346016367,1.0,0.0,0.5,0.0,0.5,4.447279453277588,2.98732328414917,12.95311766141458,10.0,1.0,200.0,23.31544810906052
111.0,180.0,3.2574717268347744,0.25,nan,36.0,720.0,3.314538359642029,0.014819991983784031,,,,,,,,,,,,
112.0,200.0,23.97308970671148,0.25,nan,40.0,800.0,9.434980154037476,0.02432046694747214,,,,,,,,,,,,
113.0,200.0,2.884439231455325,0.25,nan,40.0,800.0,2.749047100543976,0.014744759860152001,,,,,,,,,,,,
114.0,149.0,1.4518628782033913,0.25,nan,32.0,596.0,0.8671966940164566,0.04608182655294879,,,,,,,,,,,,
115.0,200.0,-0.060919864475727684,0.0,nan,40.0,800.0,1.5796290934085846,0.027429811908783464,,,,,,,,,,,,
116.0,200.0,55.17578761950138,0.75,nan,40.0,800.0,31.233574867248535,0.005659717823337518,,,,,,,,,,,,
117.0,31.0,-0.2051017379760742,0.0,nan,8.0,124.0,0.47191350907087326,0.21837501238828938,,,,,,,,,,,,
118.0,200.0,15.690783263649788,0.5,nan,40.0,800.0,41.229384422302246,0.019709243754391537,,,,,,,,,,,,
119.0,64.0,0.11685792118310925,0.0,nan,16.0,256.0,0.6247346550226212,0.10190939956871858,,,,,,,,,,,,
120.0,200.0,9.810532500781118,0.5,0.0,40.0,800.0,3.2837886214256287,0.05029745479527037,1.0,0.0,0.75,0.0,0.75,0.6814464330673218,3.0621724128723145,12.399202118132962,10.0,1.0,200.0,34.1593830076512
121.0,156.0,-0.59037080001086,0.25,nan,32.0,624.0,0.595262199640274,0.10157776479974245,,,,,,,,,,,,
122.0,130.0,1.7730380684137341,0.25,nan,28.0,520.0,1.142401784658432,0.09607073393405452,,,,,,,,,,,,
123.0,164.0,-1.2390704134106638,0.0,nan,36.0,656.0,0.5064106583595276,0.026180419666339105,,,,,,,,,,,,
124.0,200.0,0.14202026575803692,0.25,nan,40.0,800.0,1.1735406816005707,0.018690995770740404,,,,,,,,,,,,
125.0,200.0,3.4324849512428046,0.5,nan,40.0,800.0,1.60387122631073,0.01875488003314807,,,,,,,,,,,,
126.0,200.0,39.62696439293213,0.5,nan,44.0,800.0,15.313580513000488,0.02108906628983931,,,,,,,,,,,,
127.0,200.0,36.91113781554159,0.75,nan,44.0,800.0,14.034554719924927,0.016024349814278693,,,,,,,,,,,,
128.0,200.0,15.27186526991427,0.75,nan,40.0,800.0,11.440579891204834,0.0340421601335863,,,,,,,,,,,,
129.0,200.0,30.903795094788077,0.75,nan,40.0,800.0,16.506725311279297,0.02570838185133132,,,,,,,,,,,,
130.0,79.0,0.4518668091297149,0.0,0.0,16.0,316.0,0.5562697798013687,0.10851289990165913,1.0,0.0,0.5,0.5,0.5,-0.00029975175857543945,3.0276436805725098,9.637104388832086,6.0,1.0,112.0,4.365419478826224
131.0,99.0,1.1349214947223663,0.25,nan,24.0,396.0,0.7544158399105072,0.06775956759509416,,,,,,,,,,,,
132.0,200.0,0.9562964152544735,0.25,nan,40.0,800.0,2.027628004550934,0.03308265181623904,,,,,,,,,,,,
133.0,66.0,0.49285896956920605,0.0,nan,16.0,264.0,0.26717492938041687,0.2742609999207275,,,,,,,,,,,,
134.0,136.0,2.681263894736765,0.25,nan,28.0,544.0,1.5948483347892761,0.09969479274196047,,,,,,,,,,,,
135.0,46.0,-0.10602272510528563,0.0,nan,12.0,184.0,0.7884092330932617,0.04349186567222936,,,,,,,,,,,,
136.0,58.0,-0.018351428508758566,0.0,nan,12.0,232.0,1.0420856326818466,0.16863826132780432,,,,,,,,,,,,
137.0,88.0,1.3024550874531267,0.25,nan,20.0,352.0,0.8286017179489136,0.09034162536856627,,,,,,,,,,,,
138.0,152.0,0.22722688198089597,0.0,nan,32.0,608.0,0.49647027254104614,0.035130680283007365,,,,,,,,,,,,
139.0,34.0,-0.198837702870369,0.0,nan,8.0,136.0,1.0945653319358826,0.03970870415586807,,,,,,,,,,,,
140.0,93.0,0.2943459999561308,0.0,0.0,20.0,372.0,0.7113836109638214,0.0986532815320893,1.0,0.0,0.75,0.0,0.75,1.261110544204712,3.0352015495300293,12.723351610702593,10.0,1.0,200.0,39.890459790005124
141.0,161.0,-0.11693514943122876,0.0,nan,36.0,644.0,0.5910987854003906,0.05478364007925762,,,,,,,,,,,,
142.0,200.0,31.87321206359193,0.75,nan,44.0,800.0,6.707857012748718,0.017468118752304918,,,,,,,,,,,,
143.0,200.0,18.192818980210003,0.5,nan,40.0,800.0,18.897323608398438,0.034967848853892036,,,,,,,,,,,,
144.0,200.0,18.252759107854224,0.5,nan,40.0,800.0,6.772611021995544,0.019466630796787232,,,,,,,,,,,,
145.0,200.0,56.24622861327373,0.75,nan,40.0,800.0,52.14790725708008,0.03580047219987925,,,,,,,,,,,,
146.0,200.0,22.250926249334594,0.5,nan,40.0,800.0,12.397890329360962,0.018228623616712625,,,,,,,,,,,,
147.0,200.0,53.443373268388704,0.75,nan,44.0,800.0,13.990115880966187,0.003347312471531416,,,,,,,,,,,,
148.0,200.0,21.25050095480401,1.0,nan,40.0,800.0,12.690015316009521,0.01603009814094311,,,,,,,,,,,,
149.0,200.0,31.95626545539126,0.75,nan,40.0,800.0,13.756714820861816,0.005186340053258992,,,,,,,,,,,,
150.0,200.0,30.71496182030533,0.75,0.0,44.0,800.0,13.982234477996826,0.00478761539010264,1.0,0.0,0.75,0.0,0.75,0.4007064998149872,3.0501861572265625,12.088022095325869,10.0,1.0,200.0,26.32441075127572
151.0,155.0,2.6363096168264746,0.5,nan,32.0,620.0,2.8723791241645813,0.02978584870698775,,,,,,,,,,,,
152.0,200.0,38.407267398166006,0.75,nan,40.0,800.0,19.651976108551025,0.0055800745079327,,,,,,,,,,,,
153.0,200.0,67.90617536473441,0.75,nan,44.0,800.0,42.19961643218994,0.04876030545277388,,,,,,,,,,,,
154.0,200.0,26.12381655159408,0.25,nan,40.0,800.0,7.124579191207886,0.15056588725409537,,,,,,,,,,,,
155.0,153.0,13.994982303939764,0.75,nan,32.0,612.0,26.43157720565796,0.028822028982013137,,,,,,,,,,,,
156.0,73.0,0.5626630437374113,0.0,nan,16.0,292.0,1.024695336818695,0.05104871941309175,,,,,,,,,,,,
157.0,200.0,17.542276199627665,0.75,nan,40.0,800.0,25.50407886505127,0.006753718167220257,,,,,,,,,,,,
158.0,200.0,26.1771303229034,0.25,nan,40.0,800.0,5.357635021209717,0.05702070319088737,,,,,,,,,,,,
159.0,81.0,0.1612069928646084,0.0,nan,20.0,324.0,0.8836427927017212,0.06160925406392881,,,,,,,,,,,,
160.0,200.0,25.27960749939085,0.5,0.0,40.0,800.0,31.971086978912354,0.08327581717533761,1.0,0.0,0.75,0.0,0.75,0.3207584619522095,3.303652763366699,12.979436550605897,10.0,1.0,200.0,33.40896359859035
161.0,190.0,55.068956468906265,1.0,nan,44.0,760.0,29.045863151550293,0.023709126816021886,,,,,,,,,,,,
162.0,199.0,29.543346508455,1.0,nan,40.0,796.0,22.193416118621826,0.01669258233056148,,,,,,,,,,,,
163.0,101.0,3.5211129502952097,0.25,nan,24.0,404.0,2.601619601249695,0.054826616835192965,,,,,,,,,,,,
164.0,200.0,59.45404929753861,0.75,nan,44.0,800.0,21.751845836639404,0.035490309298635336,,,,,,,,,,,,
165.0,178.0,23.79022539016325,1.0,nan,36.0,712.0,37.91360664367676,0.035503920733026106,,,,,,,,,,,,
166.0,200.0,30.122256224446772,0.5,nan,40.0,800.0,11.477592945098877,0.013395791322615258,,,,,,,,,,,,
167.0,200.0,29.005133197433317,0.75,nan,44.0,800.0,21.354597568511963,0.005413567108155215,,,,,,,,,,,,
168.0,189.0,38.79227516559418,1.0,nan,40.0,756.0,15.389888763427734,0.02727316825377013,,,,,,,,,,,,
169.0,185.0,48.61949109772107,1.0,nan,40.0,740.0,22.44139337539673,0.02299340862066135,,,,,,,,,,,,
170.0,200.0,23.030023872759198,0.5,0.0,44.0,800.0,9.827715873718262,0.08510812848768978,1.0,0.0,0.75,0.0,0.75,0.1329394280910492,3.1702871322631836,12.028407146368409,10.0,1.0,200.0,51.88000619437079
171.0,200.0,25.477247679338326,0.75,nan,44.0,800.0,3.404944896697998,0.010140738335692984,,,,,,,,,,,,
172.0,153.0,12.199164045490322,0.5,nan,32.0,612.0,2.225511372089386,0.04577010618497468,,,,,,,,,,,,
173.0,159.0,19.519918788148203,1.0,nan,32.0,636.0,9.640231132507324,0.0035562860334903412,,,,,,,,,,,,
174.0,150.0,12.647074277736827,1.0,nan,32.0,600.0,3.7810845971107483,0.027799363086536744,,,,,,,,,,,,
175.0,200.0,3.659805983584373,0.25,nan,40.0,800.0,4.141037106513977,0.02429857301294369,,,,,,,,,,,,
176.0,200.0,29.795579718006778,0.5,nan,40.0,800.0,16.53840923309326,0.011422348576099806,,,,,,,,,,,,
177.0,199.0,18.641474354118106,1.0,nan,40.0,796.0,17.965080738067627,0.004051647680965331,,,,,,,,,,,,
178.0,185.0,40.35424351262628,1.0,nan,40.0,740.0,14.355966567993164,0.041374713345902925,,,,,,,,,,,,
179.0,81.0,0.31940517663955675,0.0,nan,20.0,324.0,2.356949508190155,0.11479221019660102,,,,,,,,,,,,
180.0,200.0,32.349097167328026,0.5,0.0,40.0,800.0,11.086992502212524,0.02365415607919985,1.0,0.0,0.0,0.5,0.0,-0.09697156399488449,3.684999942779541,7.5789139536209404,4.0,1.0,65.0,0.2810068652033805
181.0,200.0,74.95160571421732,0.75,nan,40.0,800.0,28.80186367034912,0.028177705054635904,,,,,,,,,,,,
182.0,200.0,17.60544547270983,0.75,nan,40.0,800.0,9.816312551498413,0.05265505000396997,,,,,,,,,,,,
183.0,130.0,26.379654183465757,1.0,nan,28.0,520.0,10.632972955703735,0.004149771420485671,,,,,,,,,,,,
184.0,155.0,30.385432470508395,1.0,nan,32.0,620.0,21.788999557495117,0.006292415011293073,,,,,,,,,,,,
185.0,195.0,59.813598657177536,1.0,nan,44.0,780.0,16.77938985824585,0.01711930118272087,,,,,,,,,,,,
186.0,142.0,34.11622337633279,1.0,nan,32.0,568.0,29.198980808258057,0.010141371547202738,,,,,,,,,,,,
187.0,200.0,29.336317078582955,0.75,nan,40.0,800.0,13.55092191696167,0.024128427693028698,,,,,,,,,,,,
188.0,200.0,10.197134935483335,0.75,nan,40.0,800.0,1.829466313123703,0.045401244212180725,,,,,,,,,,,,
189.0,200.0,33.30197443631479,0.75,nan,40.0,800.0,13.25361704826355,0.012917031305538118,,,,,,,,,,,,
190.0,200.0,31.64340696586298,0.75,0.0,40.0,800.0,5.898950815200806,0.013077055180720665,1.0,0.0,0.75,0.0,0.75,0.1992802619934082,3.3815479278564453,12.286254839083995,10.0,1.0,200.0,36.35665669618175
191.0,52.0,1.3732973489165305,0.25,nan,12.0,208.0,2.3113298416137695,0.26643028411000647,,,,,,,,,,,,
192.0,200.0,30.788595621194702,0.75,nan,40.0,800.0,8.246432065963745,0.009163770296384932,,,,,,,,,,,,
193.0,159.0,40.427229731456606,1.0,nan,32.0,636.0,32.2342643737793,0.013878282156234656,,,,,,,,,,,,
194.0,200.0,17.740168886072944,0.5,nan,40.0,800.0,69.50275993347168,0.008504004690079281,,,,,,,,,,,,
195.0,200.0,47.00292386945806,0.75,nan,48.0,800.0,5.320834755897522,0.040999739767001664,,,,,,,,,,,,
196.0,150.0,37.629026848228015,1.0,nan,32.0,600.0,28.38335418701172,0.05592112973291874,,,,,,,,,,,,
197.0,112.0,16.57724741247483,0.75,nan,24.0,448.0,5.7977025508880615,0.026971264693249175,,,,,,,,,,,,
198.0,200.0,24.76567088582087,0.75,nan,44.0,800.0,7.617198705673218,0.03595314205493061,,,,,,,,,,,,
199.0,122.0,18.101605823328722,0.5,nan,28.0,488.0,13.75550627708435,0.018361909988746206,,,,,,,,,,,,
200.0,51.0,0.8716112756729126,0.0,0.0,12.0,204.0,4.8390278816223145,0.07431855920210592,1.0,0.0,0.75,0.0,0.75,1.0029575824737549,3.050117015838623,12.361157967083273,10.0,1.0,200.0,33.838665353273974
201.0,200.0,29.63116303527496,0.75,nan,40.0,800.0,14.73142957687378,0.03179967382289206,,,,,,,,,,,,
