iteration,n_rounds,skill_ids,skill_names,t_start,t_end
417,28,"[0, 2, 4, 1, 2, 1, 2, 2, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 1, 2, 3, 2, 0, 0, 0, 3, 4, 2]","[""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate""]","[0, 3, 13, 23, 33, 39, 48, 52, 53, 62, 65, 66, 67, 77, 86, 94, 102, 112, 122, 128, 138, 148, 158, 164, 171, 179, 188, 198]","[3, 13, 23, 33, 39, 48, 52, 53, 62, 65, 66, 67, 77, 86, 94, 102, 112, 122, 128, 138, 148, 158, 164, 171, 179, 188, 198, 200]"
418,24,"[4, 4, 2, 0, 4, 4, 0, 4, 0, 0, 4, 2, 1, 3, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1]","[""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 88, 96, 106, 113, 121, 131, 141, 147, 157, 162, 168, 175, 182, 189, 196]","[10, 20, 30, 40, 50, 60, 70, 80, 88, 96, 106, 113, 121, 131, 141, 147, 157, 162, 168, 175, 182, 189, 196, 200]"
419,23,"[2, 0, 4, 0, 0, 4, 0, 4, 0, 4, 2, 4, 1, 1, 1, 4, 1, 3, 2, 1, 3, 2, 3]","[""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 88, 98, 104, 114, 122, 129, 136, 146, 152, 160, 170, 176, 184, 194]","[10, 20, 30, 40, 50, 60, 70, 80, 88, 98, 104, 114, 122, 129, 136, 146, 152, 160, 170, 176, 184, 194, 200]"
420,25,"[2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 4, 2, 1, 3, 2, 3, 2, 3, 2, 3, 2]","[""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 15, 21, 28, 33, 42, 50, 60, 70, 80, 87, 96, 103, 111, 121, 131, 140, 150, 160, 165, 175, 181, 191, 198]","[10, 15, 21, 28, 33, 42, 50, 60, 70, 80, 87, 96, 103, 111, 121, 131, 140, 150, 160, 165, 175, 181, 191, 198, 200]"
421,23,"[2, 4, 0, 0, 0, 4, 2, 0, 4, 4, 4, 0, 1, 3, 2, 1, 3, 2, 3, 4, 2, 3, 2]","[""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 60, 66, 75, 85, 95, 105, 113, 120, 129, 139, 145, 153, 163, 170, 180, 190, 196]","[10, 20, 30, 40, 50, 60, 66, 75, 85, 95, 105, 113, 120, 129, 139, 145, 153, 163, 170, 180, 190, 196, 200]"
422,25,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 4, 1, 3, 2, 3, 2, 3, 2, 0, 2, 0, 4, 4]","[""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise""]","[0, 10, 18, 28, 38, 43, 52, 61, 65, 74, 82, 87, 88, 98, 106, 116, 126, 132, 142, 148, 158, 164, 174, 183, 193]","[10, 18, 28, 38, 43, 52, 61, 65, 74, 82, 87, 88, 98, 106, 116, 126, 132, 142, 148, 158, 164, 174, 183, 193, 200]"
423,28,"[0, 0, 2, 2, 1, 1, 1, 1, 2, 0, 1, 2, 1, 2, 2, 2, 1, 3, 2, 3, 2, 3, 4, 2, 3, 2, 2, 1]","[""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 3, 7, 17, 18, 27, 36, 46, 56, 62, 72, 79, 83, 92, 96, 97, 98, 107, 117, 127, 134, 144, 150, 160, 170, 177, 187, 197]","[3, 7, 17, 18, 27, 36, 46, 56, 62, 72, 79, 83, 92, 96, 97, 98, 107, 117, 127, 134, 144, 150, 160, 170, 177, 187, 197, 200]"
424,27,"[4, 0, 0, 2, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 3, 2, 2, 1, 3, 2, 3]","[""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 13, 17, 27, 28, 37, 41, 50, 58, 65, 72, 79, 87, 95, 96, 105, 114, 124, 130, 140, 143, 153, 163, 172, 182, 192]","[10, 13, 17, 27, 28, 37, 41, 50, 58, 65, 72, 79, 87, 95, 96, 105, 114, 124, 130, 140, 143, 153, 163, 172, 182, 192, 200]"
425,27,"[0, 2, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 3, 4, 2, 2, 2, 1, 3, 2, 3, 2, 3]","[""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 3, 13, 23, 27, 28, 29, 39, 47, 57, 67, 77, 87, 97, 105, 106, 115, 125, 135, 145, 152, 153, 162, 172, 182, 187, 197]","[3, 13, 23, 27, 28, 29, 39, 47, 57, 67, 77, 87, 97, 105, 106, 115, 125, 135, 145, 152, 153, 162, 172, 182, 187, 197, 200]"
426,25,"[1, 0, 4, 1, 2, 0, 0, 0, 4, 2, 0, 4, 0, 3, 4, 4, 2, 3, 2, 3, 2, 3, 2, 1, 1]","[""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 2, 8, 18, 20, 30, 38, 47, 57, 67, 72, 81, 91, 99, 108, 118, 128, 138, 146, 156, 163, 173, 181, 191, 197]","[2, 8, 18, 20, 30, 38, 47, 57, 67, 72, 81, 91, 99, 108, 118, 128, 138, 146, 156, 163, 173, 181, 191, 197, 200]"
427,28,"[0, 0, 2, 2, 1, 1, 1, 2, 1, 1, 1, 4, 2, 2, 1, 1, 2, 3, 3, 4, 4, 2, 3, 2, 4, 0, 0, 4]","[""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""decelerate"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 3, 7, 15, 16, 25, 34, 44, 49, 58, 66, 76, 86, 92, 93, 100, 107, 111, 121, 124, 134, 144, 154, 161, 171, 181, 185, 191]","[3, 7, 15, 16, 25, 34, 44, 49, 58, 66, 76, 86, 92, 93, 100, 107, 111, 121, 124, 134, 144, 154, 161, 171, 181, 185, 191, 200]"
428,23,"[0, 4, 2, 4, 4, 4, 2, 1, 1, 1, 1, 1, 1, 0, 4, 0, 4, 4, 3, 2, 4, 2, 2]","[""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate""]","[0, 3, 13, 23, 33, 43, 53, 61, 70, 78, 87, 97, 107, 117, 125, 135, 142, 152, 162, 168, 178, 188, 198]","[3, 13, 23, 33, 43, 53, 61, 70, 78, 87, 97, 107, 117, 125, 135, 142, 152, 162, 168, 178, 188, 198, 200]"
429,26,"[1, 2, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 1, 1]","[""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 2, 12, 20, 25, 34, 43, 53, 63, 73, 83, 92, 102, 108, 109, 119, 127, 134, 141, 147, 153, 162, 172, 181, 191, 197]","[2, 12, 20, 25, 34, 43, 53, 63, 73, 83, 92, 102, 108, 109, 119, 127, 134, 141, 147, 153, 162, 172, 181, 191, 197, 200]"
430,29,"[4, 4, 0, 0, 4, 0, 2, 0, 1, 1, 2, 4, 1, 1, 1, 1, 4, 2, 2, 2, 4, 2, 1, 0, 4, 3, 2, 4, 1]","[""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_right""]","[0, 10, 20, 22, 25, 35, 39, 47, 56, 64, 72, 77, 87, 95, 102, 109, 116, 126, 134, 135, 136, 146, 147, 156, 164, 174, 179, 189, 199]","[10, 20, 22, 25, 35, 39, 47, 56, 64, 72, 77, 87, 95, 102, 109, 116, 126, 134, 135, 136, 146, 147, 156, 164, 174, 179, 189, 199, 200]"
431,28,"[0, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 3, 13, 21, 31, 38, 43, 52, 60, 68, 75, 82, 89, 96, 103, 111, 116, 121, 128, 136, 145, 153, 161, 169, 177, 184, 191, 196]","[3, 13, 21, 31, 38, 43, 52, 60, 68, 75, 82, 89, 96, 103, 111, 116, 121, 128, 136, 145, 153, 161, 169, 177, 184, 191, 196, 200]"
432,26,"[0, 2, 2, 2, 2, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 0, 4, 0, 4, 1, 4, 2, 3, 2, 0]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_right"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left""]","[0, 3, 13, 18, 19, 20, 30, 39, 47, 55, 65, 75, 85, 95, 103, 111, 121, 128, 138, 144, 154, 160, 170, 180, 189, 199]","[3, 13, 18, 19, 20, 30, 39, 47, 55, 65, 75, 85, 95, 103, 111, 121, 128, 138, 144, 154, 160, 170, 180, 189, 199, 200]"
433,28,"[4, 1, 0, 4, 0, 4, 0, 0, 4, 1, 0, 4, 1, 1, 1, 1, 2, 2, 4, 4, 0, 1, 3, 2, 3, 2, 3, 2]","[""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 12, 16, 26, 28, 38, 40, 44, 54, 64, 71, 81, 88, 95, 103, 112, 118, 119, 129, 139, 146, 153, 162, 172, 179, 189, 193]","[10, 12, 16, 26, 28, 38, 40, 44, 54, 64, 71, 81, 88, 95, 103, 112, 118, 119, 129, 139, 146, 153, 162, 172, 179, 189, 193, 200]"
434,26,"[4, 4, 2, 0, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 0, 0, 4, 0, 2, 3, 3, 4]","[""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""decelerate"", ""decelerate"", ""cruise""]","[0, 10, 20, 30, 35, 45, 51, 60, 70, 80, 90, 100, 107, 114, 121, 128, 136, 143, 144, 153, 161, 171, 177, 184, 194, 197]","[10, 20, 30, 35, 45, 51, 60, 70, 80, 90, 100, 107, 114, 121, 128, 136, 143, 144, 153, 161, 171, 177, 184, 194, 197, 200]"
435,28,"[0, 4, 0, 2, 0, 2, 2, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2]","[""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate""]","[0, 3, 13, 16, 26, 35, 39, 40, 49, 57, 65, 75, 82, 87, 96, 104, 113, 123, 127, 137, 147, 156, 164, 172, 177, 186, 194, 199]","[3, 13, 16, 26, 35, 39, 40, 49, 57, 65, 75, 82, 87, 96, 104, 113, 123, 127, 137, 147, 156, 164, 172, 177, 186, 194, 199, 200]"
436,28,"[1, 0, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 0, 2, 4, 0, 4, 4, 3, 2]","[""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate""]","[0, 2, 6, 16, 26, 35, 39, 40, 41, 51, 59, 67, 73, 82, 87, 96, 103, 113, 123, 133, 135, 144, 149, 159, 166, 176, 186, 191]","[2, 6, 16, 26, 35, 39, 40, 41, 51, 59, 67, 73, 82, 87, 96, 103, 113, 123, 133, 135, 144, 149, 159, 166, 176, 186, 191, 200]"
437,25,"[4, 2, 4, 1, 2, 4, 1, 1, 2, 1, 1, 1, 2, 2, 2, 3, 4, 3, 2, 2, 4, 1, 3, 2, 2]","[""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 47, 57, 65, 73, 78, 87, 95, 105, 111, 112, 113, 123, 133, 139, 149, 159, 169, 176, 185, 195]","[10, 20, 30, 40, 47, 57, 65, 73, 78, 87, 95, 105, 111, 112, 113, 123, 133, 139, 149, 159, 169, 176, 185, 195, 200]"
438,26,"[4, 0, 2, 1, 0, 2, 2, 4, 1, 1, 1, 2, 2, 1, 1, 1, 2, 4, 3, 2, 3, 2, 1, 1, 3, 2]","[""cruise"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate""]","[0, 10, 12, 22, 30, 37, 42, 43, 53, 61, 68, 75, 80, 81, 90, 100, 110, 120, 130, 140, 150, 158, 168, 174, 181, 190]","[10, 12, 22, 30, 37, 42, 43, 53, 61, 68, 75, 80, 81, 90, 100, 110, 120, 130, 140, 150, 158, 168, 174, 181, 190, 200]"
439,27,"[2, 1, 2, 2, 4, 0, 0, 2, 0, 4, 2, 2, 4, 0, 2, 4, 4, 4, 3, 4, 4, 3, 4, 2, 1, 4, 1]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right""]","[0, 10, 14, 18, 19, 29, 39, 47, 50, 59, 69, 70, 71, 81, 91, 93, 103, 113, 123, 133, 143, 153, 157, 167, 177, 183, 193]","[10, 14, 18, 19, 29, 39, 47, 50, 59, 69, 70, 71, 81, 91, 93, 103, 113, 123, 133, 143, 153, 157, 167, 177, 183, 193, 200]"
440,27,"[1, 0, 2, 0, 4, 4, 0, 2, 2, 4, 4, 1, 2, 2, 4, 4, 3, 2, 4, 0, 3, 4, 2, 3, 2, 2, 4]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""cruise""]","[0, 2, 6, 16, 25, 35, 45, 53, 58, 59, 69, 79, 85, 88, 89, 99, 109, 117, 127, 137, 143, 151, 161, 171, 177, 187, 195]","[2, 6, 16, 25, 35, 45, 53, 58, 59, 69, 79, 85, 88, 89, 99, 109, 117, 127, 137, 143, 151, 161, 171, 177, 187, 195, 200]"
441,29,"[0, 4, 4, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2, 1, 2, 4, 4, 0, 4, 4, 2, 0]","[""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left""]","[0, 3, 13, 23, 25, 35, 43, 47, 48, 57, 65, 74, 79, 80, 88, 91, 101, 104, 114, 124, 128, 137, 138, 148, 158, 164, 174, 184, 193]","[3, 13, 23, 25, 35, 43, 47, 48, 57, 65, 74, 79, 80, 88, 91, 101, 104, 114, 124, 128, 137, 138, 148, 158, 164, 174, 184, 193, 200]"
442,33,"[0, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 4, 2, 2, 1, 4, 2, 1, 2, 2, 1, 2, 1, 4, 4, 0, 0, 0, 4, 0, 4]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 3, 13, 20, 21, 22, 23, 24, 34, 38, 47, 54, 61, 71, 81, 89, 90, 98, 108, 112, 119, 122, 123, 130, 132, 140, 150, 160, 165, 172, 180, 190, 196]","[3, 13, 20, 21, 22, 23, 24, 34, 38, 47, 54, 61, 71, 81, 89, 90, 98, 108, 112, 119, 122, 123, 130, 132, 140, 150, 160, 165, 172, 180, 190, 196, 200]"
443,24,"[4, 4, 2, 4, 4, 2, 0, 2, 0, 2, 0, 4, 4, 4, 1, 3, 2, 4, 4, 4, 3, 2, 2, 4]","[""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""cruise""]","[0, 10, 20, 30, 40, 50, 56, 66, 70, 80, 84, 93, 103, 113, 123, 129, 137, 147, 157, 167, 177, 181, 191, 199]","[10, 20, 30, 40, 50, 56, 66, 70, 80, 84, 93, 103, 113, 123, 129, 137, 147, 157, 167, 177, 181, 191, 199, 200]"
444,21,"[4, 2, 4, 4, 2, 0, 2, 2, 2, 2, 0, 0, 4, 3, 2, 4, 2, 4, 0, 0, 4]","[""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 10, 20, 30, 40, 43, 53, 56, 57, 58, 59, 69, 78, 88, 97, 107, 117, 124, 134, 142, 150]","[10, 20, 30, 40, 43, 53, 56, 57, 58, 59, 69, 78, 88, 97, 107, 117, 124, 134, 142, 150, 160]"
445,28,"[0, 0, 4, 4, 4, 1, 2, 2, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1]","[""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 3, 7, 17, 27, 37, 47, 55, 56, 57, 66, 70, 78, 85, 93, 103, 113, 119, 126, 133, 140, 147, 154, 161, 168, 178, 188, 196]","[3, 7, 17, 27, 37, 47, 55, 56, 57, 66, 70, 78, 85, 93, 103, 113, 119, 126, 133, 140, 147, 154, 161, 168, 178, 188, 196, 200]"
446,26,"[4, 4, 3, 4, 4, 4, 2, 4, 4, 2, 4, 2, 4, 2, 1, 1, 1, 1, 0, 1, 1, 3, 2, 1, 1, 1]","[""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 20, 21, 31, 41, 51, 61, 71, 81, 89, 99, 100, 110, 111, 120, 128, 135, 142, 150, 157, 164, 173, 183, 189, 199]","[10, 20, 21, 31, 41, 51, 61, 71, 81, 89, 99, 100, 110, 111, 120, 128, 135, 142, 150, 157, 164, 173, 183, 189, 199, 200]"
