iteration,episode_return_mean,train_team_success_rate,train_agent_success_rate,train_collision_rate,high_samples,loss_high_total,loss_high_actor,loss_high_value,high_entropy,high_approx_kl,high_clip_frac,high_entropy_coef,eval_episode_return_mean,eval_team_success_rate,eval_agent_success_rate,eval_collision_rate
139.0,0.5495089352130895,0.0,0.0,0.0,1117.0,0.016081941339911685,0.003956141053802437,0.06947089625625974,0.5370079452792803,0.08524928293708298,0.20732309638212124,0.0421030042918455,,,,
140.0,0.7381252418458472,0.0625,0.0625,0.03125,1023.0,0.027939963794779032,-0.006995414209086448,0.11467875877860934,0.5328478012233973,0.09988949471153319,0.19552176375873387,0.04204577968526467,0.5585836887359629,0.0,0.0,0.0
141.0,0.8323188242316251,0.125,0.125,0.125,961.0,0.02987356620724313,-0.014914992396370508,0.13473111176699604,0.5376940760761499,0.10150211618747562,0.203857421875,0.041988555078683834,,,,
142.0,0.9218784157931811,0.0625,0.0625,0.0625,1002.0,0.027718707657186314,-0.0015599547186866403,0.10364866477902979,0.5376807651482522,0.09386303147766739,0.19732375408057123,0.041931330472103005,,,,
143.0,0.7849816352128995,0.0625,0.0625,0.0,1048.0,0.035064019769539725,-0.002929606084602282,0.12182237958425984,0.5472967729848974,0.09702105140861343,0.2269454655401847,0.041874105865522177,,,,
144.0,0.7171573787927639,0.0,0.0,0.0,1096.0,-0.005492689941699306,-0.0021463861275050375,0.037204759104901716,0.5248761404719617,0.08181353159145348,0.1345486111111111,0.04181688125894135,,,,
145.0,1.174884976446629,0.125,0.125,0.0,1000.0,0.04465354004059918,-0.007859107608965132,0.14846986753400415,0.5201739859767258,0.08794241782743484,0.14375000019208528,0.04175965665236052,,,,
146.0,0.8634738460183151,0.0625,0.0625,0.0,1065.0,0.023290468434638837,-0.0036743713049765896,0.0992222655674114,0.5430449273656396,0.0939784041222404,0.2188508786699351,0.04170243204577968,,,,
147.0,1.0514792740345005,0.125,0.125,0.0,1018.0,0.06876329414080828,-0.004651968172765919,0.19122086191782728,0.532958528958261,0.10034317342797294,0.23108331044204533,0.04164520743919886,,,,
148.0,0.9448777660727511,0.0625,0.0625,0.0,1063.0,0.031219039180809083,0.0028382265693782005,0.10076063923428163,0.5289871157968745,0.09705347282921567,0.22220258338048177,0.041587982832618026,,,,
149.0,1.1572227737307554,0.1875,0.1875,0.0,1001.0,0.09493068984011188,-0.010154410760151222,0.25599762389902025,0.5517287142574787,0.11093837360385805,0.2561630615964532,0.0415307582260372,,,,
150.0,0.741415023952723,0.125,0.125,0.03125,983.0,0.08411606968729757,0.0012392241769703105,0.21328890946460888,0.5730789373628795,0.1031962942215614,0.23303753370419145,0.04147353361945637,,,,
151.0,1.1330830055475238,0.1875,0.1875,0.0,969.0,0.09240515588317066,0.007680376904318109,0.21573163455468602,0.5587421339005232,0.11168646579608321,0.24338107649236917,0.04141630901287554,,,,
152.0,1.1880545109510428,0.125,0.125,0.0,1024.0,0.05646923198946752,0.003158597115543671,0.15225643728626892,0.5516945887356997,0.0869782927329652,0.168212890625,0.04135908440629471,,,,
153.0,1.2394152548909196,0.125,0.125,0.03125,1035.0,0.051146403009838914,-0.0010558904751258738,0.15154709762838833,0.5707068509038756,0.09725650540991303,0.25244401789763393,0.04130185979971388,,,,
154.0,1.2220853203535083,0.125,0.125,0.0,1015.0,0.02979776356369257,0.0013215968938311562,0.10332753902184777,0.5621968572959304,0.08769047557143494,0.2242498225532472,0.04124463519313305,,,,
155.0,1.0112853990495214,0.125,0.125,0.0,1034.0,0.0759783003698377,0.01841569996887462,0.16392067408956149,0.5923591150956995,0.08783781627083526,0.1943474267335499,0.04118741058655222,,,,
156.0,0.7192252457141888,0.0,0.0,0.0,1102.0,0.0009944236371666193,0.003350886697363522,0.04193247202783823,0.5670458028713862,0.07640552603536181,0.16775173652503225,0.04113018597997139,,,,
157.0,0.7858635485172277,0.0,0.0,0.0,1099.0,0.006786465748316712,0.006864030903670937,0.0439456147659156,0.5368586166037453,0.07033599558700289,0.11272885112298858,0.04107296137339056,,,,
158.0,0.9158643518388283,0.0625,0.0625,0.03125,1025.0,0.02669839547289645,-0.011408142752342802,0.11897937176335664,0.5213400916579891,0.05687075656126527,0.1284466911764706,0.04101573676680973,,,,
159.0,0.7376113921403893,0.0,0.0,0.0,1103.0,-0.005458098383516901,0.0012303511773805237,0.031959066089863576,0.5534376253684361,0.06039315454351405,0.10716145847820573,0.0409585121602289,,,,
160.0,0.59062873184681,0.0,0.0,0.03125,1075.0,0.014906587462653132,-0.009735540295129312,0.09410921133616391,0.5479650712188552,0.06318753919399836,0.1404853304300238,0.04090128755364807,0.8908301240205773,0.125,0.125,0.0
161.0,0.6708684980869302,0.0,0.0,0.0,1120.0,-0.002697407436143193,-0.0023968963780336906,0.04465573243538124,0.554018738369147,0.057406546030607485,0.11197916666666666,0.040844062947067244,,,,
162.0,0.6200413987040527,0.0,0.0,0.0625,1129.0,-0.0014545953987787166,0.0003927731627805365,0.039299512695935034,0.5270603150129318,0.05860523763112724,0.14050855342712668,0.04078683834048641,,,,
163.0,0.7848745179176337,0.0,0.0,0.125,1114.0,-0.01003106181613273,-0.008547416189685464,0.03949966294587486,0.5213277720742755,0.05699288376813961,0.11478365409291452,0.04072961373390558,,,,
164.0,1.2825764015316967,0.1875,0.1875,0.0,972.0,0.0839029697526712,-0.013276175071951002,0.2375680484692566,0.5311927981674671,0.06060549461108167,0.12337239598855376,0.04067238912732475,,,,
165.0,0.8566916860640059,0.0,0.0,0.0,1118.0,-0.012221921183582809,-0.0030531390156182977,0.02438809210434556,0.525981564902597,0.06039292683514456,0.13213252322748303,0.04061516452074392,,,,
166.0,1.0388040602207194,0.125,0.125,0.0,1047.0,0.06151875075610245,-0.0032900029327720404,0.17201391171992703,0.5226646894041229,0.05228645280551385,0.119824968114057,0.040557939914163094,,,,
167.0,0.8354883328080187,0.0,0.0,0.0,1124.0,-0.006983842079838117,-0.0005743336191193925,0.030710549533574116,0.537392568671041,0.058830160233709544,0.1022617670500444,0.040500715307582265,,,,
168.0,1.1045623606443409,0.1875,0.1875,0.0,1004.0,0.06922647546161897,-0.002338101126952097,0.18945017509395257,0.5726634850725532,0.08354407240403816,0.21466619335114956,0.040443490701001436,,,,
169.0,1.1479790762066848,0.125,0.125,0.0,1022.0,0.041147726064082235,-0.0029674621910089627,0.1384172645630315,0.6213360615074635,0.10508792393375188,0.248259513406083,0.0403862660944206,,,,
170.0,0.5659175059199335,0.0625,0.0625,0.0625,1075.0,0.06904588530168813,0.009981957154677194,0.16636166918803663,0.5980034225127276,0.09412260808269766,0.23684400298139627,0.04032904148783977,,,,
171.0,0.9823477670550349,0.125,0.125,0.0625,1023.0,0.04248945077415556,-0.0014670870150439441,0.13457440683851019,0.5793298124335706,0.09551186708267778,0.26293945382349193,0.04027181688125894,,,,
172.0,0.5260000371932988,0.0625,0.0625,0.0625,1012.0,0.06756085457163863,0.003692841171869077,0.1728024145704694,0.5603238344192505,0.08722264540847391,0.20554762636311352,0.040214592274678114,,,,
173.0,0.8990949735045441,0.0625,0.0625,0.0,1085.0,0.026452575522639295,0.000605318380300613,0.09427872867159107,0.5302167065879878,0.07052141044508008,0.15430252527927651,0.040157367668097285,,,,
174.0,1.5298931781947622,0.1875,0.1875,0.0,1011.0,0.0636674051056616,-0.006784295706893317,0.18824517517350614,0.5902943513356149,0.10134137858403847,0.2990243954118341,0.040100143061516456,,,,
175.0,1.197357244789601,0.1875,0.1875,0.0,988.0,0.0836665992392227,-0.007634192064870149,0.22984192171134055,0.5898713301867247,0.09051622188417241,0.22405133955180645,0.04004291845493563,,,,
176.0,0.9788617894053467,0.125,0.125,0.0,1038.0,0.06517447312088574,0.005413467858863228,0.16642530092640834,0.5865008686395252,0.0739598178633434,0.18382352963089943,0.03998569384835479,,,,
177.0,0.978678277432919,0.125,0.125,0.0,1038.0,0.05447624051286017,0.001975332249832504,0.15262647882542188,0.596374730415204,0.08171751183074187,0.2048647586694535,0.03992846924177396,,,,
178.0,0.7194928504526624,0.0625,0.0625,0.0625,1031.0,0.02178395545000539,-0.005569664240979096,0.10275913956438136,0.6025884068187545,0.07442220457939103,0.1605829837567666,0.039871244635193134,,,,
179.0,0.6069532176852235,0.0625,0.0625,0.0625,1107.0,0.021596951668875083,-0.007504868062420024,0.10544365297795998,0.5932584963738918,0.06748182248945037,0.16122989780786964,0.039814020028612306,,,,
180.0,1.0742353782057767,0.125,0.125,0.0,1049.0,0.05866409000009298,0.002525768571478479,0.1612571835901369,0.6160020635408514,0.08234983123838902,0.19462316176470587,0.03975679542203148,0.9140129327774051,0.125,0.125,0.0
181.0,0.6759799864888194,0.0625,0.0625,0.09375,1089.0,0.024690930136582915,0.0013388782972469926,0.09526202324215975,0.6115673241567694,0.08152145261151923,0.22938368055555555,0.03969957081545065,,,,
182.0,1.6023491781950006,0.25,0.25,0.0,939.0,0.08169397398208578,-0.011035528716941674,0.23436116116742292,0.6167919307947158,0.08462482274820407,0.2127664729952812,0.03964234620886982,,,,
183.0,0.6479735554754735,0.0625,0.0625,0.0625,1012.0,0.036249564960598946,0.0006208197373780422,0.12103043877868913,0.6286825127899647,0.06587225856492296,0.18340594973415136,0.03958512160228898,,,,
184.0,1.3273297175765042,0.25,0.25,0.0,955.0,0.11527357033143441,-0.006328497423479954,0.29190798873702684,0.616069374481837,0.06868647473553817,0.1898834745089213,0.039527896995708155,,,,
185.0,0.6286047771573078,0.0,0.0,0.0,1104.0,0.003871323230365912,-0.0018447617249977256,0.0603671897875352,0.6198908843927913,0.08101803095390399,0.2677951388888889,0.039470672389127326,,,,
186.0,1.169385135173798,0.1875,0.1875,0.0625,925.0,0.10095570251966517,-0.002521124746029576,0.2523131538182497,0.5754317353169123,0.0732138133297364,0.17780172402660052,0.0394134477825465,,,,
187.0,0.9576111327111727,0.0625,0.0625,0.0,1063.0,0.014941463849562056,-0.0007745300707242944,0.07752753509318128,0.5856195552384152,0.07851548057378215,0.2315999723094351,0.03935622317596567,,,,
188.0,1.1616686508059506,0.1875,0.1875,0.0,977.0,0.09779607565724291,-0.0016932331636780873,0.24344201816711575,0.5657064993865788,0.0821040166192688,0.21277573565021157,0.03929899856938484,,,,
189.0,1.8244438466429715,0.375,0.375,0.0,852.0,0.16605571215040982,-0.010535179321388049,0.397351365004267,0.5627878287008831,0.06842517207509705,0.19933035703642027,0.03924177396280401,,,,
190.0,1.2951381087303164,0.25,0.25,0.0,930.0,0.12852675256629784,-0.006138466733197371,0.31764105732242265,0.6164498557647069,0.09306620828186472,0.2380667895078659,0.039184549356223175,,,,
191.0,1.4857142359018332,0.25,0.25,0.0,934.0,0.09869950404390693,-0.004623289173468948,0.2555913840730985,0.6254682391881943,0.09420126341283322,0.2303728073835373,0.03912732474964235,,,,
192.0,1.4671024963259705,0.25,0.25,0.0,935.0,0.10750814573839307,-0.00045596642109254997,0.265608907242616,0.635789026816686,0.1004674958375593,0.24421741490562757,0.03907010014306152,,,,
193.0,0.9505110859870916,0.125,0.125,0.0,1019.0,0.07877185769029893,0.011662338365567848,0.1811914817080833,0.602012095041573,0.09099835576489568,0.24684686167165637,0.03901287553648069,,,,
194.0,2.0739670082926756,0.4375,0.4375,0.0625,821.0,0.16903569545740119,-0.011127771935067499,0.40510928831421417,0.5747863598741019,0.08336881698610692,0.19604952805317366,0.03895565092989986,,,,
195.0,1.472120586037636,0.3125,0.3125,0.0625,876.0,0.1524078671022185,0.002736151833752436,0.345792061782309,0.5970502463834626,0.08839076105505228,0.1971895294263959,0.03889842632331903,,,,
196.0,1.0399677494168282,0.25,0.25,0.0625,931.0,0.15269435572748383,-5.545433765898148e-05,0.3509386899570624,0.5849338764945666,0.07844633689771095,0.18386904789755742,0.0388412017167382,,,,
197.0,1.7196517601609238,0.3125,0.3125,0.0,904.0,0.13930904132624466,-0.011613000308473904,0.34498839552203814,0.556213055551052,0.07879660002266367,0.20026041666666666,0.03878397711015737,,,,
198.0,1.597476854920388,0.25,0.25,0.0625,873.0,0.10108328288021896,-0.007497114595025778,0.26233046461961096,0.5831843838095665,0.08363084860944321,0.22031522169709206,0.038726752503576545,,,,
199.0,2.0765833348035816,0.4375,0.4375,0.0,799.0,0.15781559025009093,-0.012765200396713156,0.3841765620387518,0.5561870852342019,0.07394417303685959,0.18345804856373715,0.03866952789699571,,,,
200.0,1.1998893633484842,0.25,0.25,0.0,940.0,0.14468316395456593,0.008269309671595693,0.32038038820028303,0.6157711093624433,0.08819705154746771,0.24699337085088094,0.03861230329041488,2.2669457346200947,0.5,0.5,0.0
