iteration,steps_collected,episode_return_mean,safe_reach_ratio,skill_entropy_norm,top1_skill_ratio,high_div_bonus_mean,conv_eval_success_delta_w5,high_entropy_coef,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
119.0,200.0,-0.9357251167297391,0.0,0.6987969268128901,0.5625,0.0013102442377741694,nan,0.04324749642346209,16.0,200.0,-0.04955378919839859,0.01936508611564932,0.0,0.0,0.0,,,,,,,,,,,,
120.0,200.0,-0.679329538345337,0.0,0.8932941448638881,0.42857142857142855,0.0019142017389940462,nan,0.04319027181688126,14.0,200.0,-0.029644164256751537,0.027104182551411213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.897783279418945,14.791850899346173,13.0,1.0,200.0,-0.6099886655807499
121.0,200.0,-0.784253120422363,0.0,0.6951143694354999,0.5833333333333334,0.00173778592358875,nan,0.04313304721030043,12.0,200.0,-0.043254570104181767,0.020859796681761508,0.0,0.0,0.0,,,,,,,,,,,,
122.0,200.0,-0.8638389587402342,0.0,0.7188768564137538,0.5384615384615384,0.001658946591724047,nan,0.0430758226037196,13.0,200.0,-0.035283615812659264,0.014457046968964278,0.0,0.0,0.0,,,,,,,,,,,,
123.0,200.0,-1.2063470840454105,0.0,0.5748150014545825,0.6153846153846154,0.001326496157202883,nan,0.04301859799713877,13.0,200.0,-0.03197367396205664,0.022129339025268563,0.0,0.0,0.0,,,,,,,,,,,,
124.0,200.0,-1.3427887916564945,0.0,0.6421882175048846,0.6363636363636364,0.0017514224113769584,nan,0.042961373390557944,11.0,200.0,-0.009704298805445433,0.009813436086465116,0.0,0.0,0.0,,,,,,,,,,,,
125.0,200.0,-0.6868980169296274,0.0,0.7859895721563949,0.4166666666666667,0.0019649739303909874,nan,0.04290414878397711,12.0,200.0,-0.009711670689284801,0.01946530129016537,0.0,0.0,0.0,,,,,,,,,,,,
126.0,200.0,-0.938774394989014,0.0,0.9256338840819579,0.3333333333333333,0.001851267768163916,nan,0.04284692417739629,15.0,200.0,0.04243852384388447,0.0537951194287416,0.0,0.0,0.0,,,,,,,,,,,,
127.0,200.0,-0.9207972526550302,0.0,0.516029703565138,0.6923076923076923,0.0011908377774580109,nan,0.04278969957081545,13.0,200.0,0.1655159927904606,0.017807144602411427,0.0,0.0,0.0,,,,,,,,,,,,
128.0,200.0,-1.1282324314117427,0.0,0.9022057441007985,0.35294117647058826,0.0015921277837072914,nan,0.04273247496423462,17.0,200.0,0.023391940630972385,0.043530181088426614,0.0,0.0,0.0,,,,,,,,,,,,
129.0,200.0,-0.5286114811897278,0.0,0.9873179422900304,0.25,0.0024682948557250765,nan,0.04267525035765379,12.0,200.0,0.03146153315901756,0.027045558183508546,0.0,0.0,0.0,,,,,,,,,,,,
130.0,200.0,-0.6146116018295288,0.0,0.8560874125505422,0.46153846153846156,0.0019755863366550976,nan,0.042618025751072965,13.0,200.0,-0.043255534023046494,0.01887701340863714,0.0,0.0,0.0,,,,,,,,,,,,
131.0,200.0,-1.295004177093506,0.0,0.6573136045752561,0.46153846153846156,0.001516877549019822,nan,0.042560801144492136,13.0,200.0,-0.007948774844408035,0.015863499702099944,0.0,0.0,0.0,,,,,,,,,,,,
132.0,200.0,-1.5073512077331548,0.0,0.6704155034724725,0.42857142857142855,0.0014366046502981551,nan,0.04250357653791131,14.0,200.0,0.03463060222566128,0.020057978653361487,0.0,0.0,0.0,,,,,,,,,,,,
133.0,200.0,-1.1630915641784663,0.0,0.7485801873432595,0.46153846153846156,0.0017274927400229068,nan,0.04244635193133047,13.0,200.0,0.01351848803460598,0.018617422383067607,0.0,0.0,0.0,,,,,,,,,,,,
134.0,31.0,-0.7375457382202149,0.0,0.39548850063838265,0.6666666666666666,0.003954885006383827,nan,0.04238912732474964,3.0,31.0,-0.06986369844526052,20846.319387653864,0.0,0.0,0.0,,,,,,,,,,,,
135.0,200.0,-3.038542366027831,0.0,0.7891066875807903,0.5,0.0016909429019588366,nan,0.042331902718168814,14.0,200.0,0.23859483376145363,0.06024815495591611,0.0,0.0,0.0,,,,,,,,,,,,
136.0,200.0,-1.4353793144226081,0.0,0.8634574899213628,0.36363636363636365,0.0023548840634218986,nan,0.042274678111587985,11.0,200.0,0.05014258902519941,0.047500583188812014,0.0,0.0,0.0,,,,,,,,,,,,
137.0,200.0,-0.8931016445159912,0.0,0.7898294518691481,0.46153846153846156,0.0018226833504672649,nan,0.042217453505007156,13.0,200.0,-0.028840784914791584,0.016460480317355176,0.0,0.0,0.0,,,,,,,,,,,,
138.0,200.0,-0.9828816890716552,0.0,0.7859895721563949,0.4166666666666667,0.001964973930390988,nan,0.04216022889842633,12.0,200.0,-0.043970494996756315,0.013302363710408827,0.0,0.0,0.0,,,,,,,,,,,,
139.0,200.0,-0.5268487453460697,0.0,0.7002003101877123,0.5,0.0017505007754692805,nan,0.0421030042918455,12.0,200.0,0.018572987988591194,0.024650486120017377,0.0,0.0,0.0,,,,,,,,,,,,
140.0,200.0,-0.7515652179718014,0.0,0.6772921338573288,0.36363636363636365,0.0018471603650654417,nan,0.04204577968526467,11.0,200.0,-0.02942759497091174,0.008583406508932967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2252197265625,13.54618757776916,13.0,1.0,200.0,-0.6560494661331184
141.0,200.0,-0.7775747060775757,0.0,0.7683956169160717,0.4166666666666667,0.0019209890422901797,nan,0.041988555078683834,12.0,200.0,-0.04349504131823778,0.014762507279447163,0.0,0.0,0.0,,,,,,,,,,,,
142.0,200.0,-1.4613636016845704,0.0,0.7791800481914251,0.35714285714285715,0.0016696715318387683,nan,0.041931330472103005,14.0,200.0,-0.0004995502531528473,0.02583983338536427,0.0,0.0,0.0,,,,,,,,,,,,
143.0,200.0,-0.9562643527984623,0.0,0.8136541567201444,0.4,0.0016273083134402888,nan,0.041874105865522177,15.0,200.0,-0.04240271635353565,0.023812675390045116,0.0,0.0,0.0,,,,,,,,,,,,
144.0,200.0,-1.6975790023803718,0.0,0.9134442917782754,0.35714285714285715,0.0019573806252391615,nan,0.04181688125894135,14.0,200.0,-0.015831489581614733,0.04712252033571531,0.0,0.0,0.0,,,,,,,,,,,,
145.0,200.0,-0.5644430756568917,0.0,0.6776275178189689,0.5384615384615384,0.0015637558103514674,nan,0.04175965665236052,13.0,200.0,0.137396689504385,0.020129362457664682,0.0,0.0,0.0,,,,,,,,,,,,
146.0,200.0,-0.7870014905929578,0.0,0.7421553772247469,0.5333333333333333,0.001484310754449494,nan,0.04170243204577968,15.0,200.0,-0.029946476686745882,0.02456145188688424,0.0,0.0,0.0,,,,,,,,,,,,
147.0,200.0,-1.6966623306274429,0.0,0.7891126871613762,0.4,0.0015782253743227522,nan,0.04164520743919886,15.0,200.0,0.026377665810287,0.04629215415552608,0.0,0.0,0.0,,,,,,,,,,,,
148.0,200.0,-0.5123433232307432,0.0,0.7260413185289398,0.5454545454545454,0.0019801126868971082,nan,0.041587982832618026,11.0,200.0,0.02468208223581314,0.03318945753025218,0.0,0.0,0.0,,,,,,,,,,,,
149.0,200.0,-0.4017682854086159,0.0,0.7485801132743634,0.46153846153846156,0.0017274925690946843,nan,0.0415307582260372,13.0,200.0,0.07987567409873009,0.021333036570358673,0.0,0.0,0.0,,,,,,,,,,,,
150.0,200.0,-0.6118461370468149,0.0,0.49819787606491917,0.7,0.0014945936281947575,nan,0.04147353361945637,10.0,200.0,-0.030237380415201187,0.007326273478287391,0.0,0.0,0.0,,,,,,,,,,,,
151.0,200.0,-0.7468578815460205,0.0,0.5563014808689055,0.7142857142857143,0.0011920746018619405,nan,0.04141630901287554,14.0,200.0,-0.04925460647791624,0.011285697036973942,0.0,0.0,0.0,,,,,,,,,,,,
152.0,200.0,-0.8980557918548584,0.0,0.7879112896662784,0.4666666666666667,0.0015758225793325567,nan,0.04135908440629471,15.0,200.0,-0.03793090023100376,0.025703299103723223,0.0,0.0,0.0,,,,,,,,,,,,
153.0,200.0,-1.114667844772339,0.0,0.9426312884329151,0.3333333333333333,0.002356578221082288,nan,0.04130185979971388,12.0,200.0,0.10031092911958694,0.027595894334699552,0.0,0.0,0.0,,,,,,,,,,,,
154.0,200.0,-2.9921897888183593,0.0,0.6695339354708292,0.6,0.0013390678709416584,nan,0.04124463519313305,15.0,200.0,0.2946186810731888,0.055816565660352355,0.0,0.0,0.0,,,,,,,,,,,,
155.0,200.0,-0.6590829133987427,0.0,0.6964856069094052,0.5454545454545454,0.0018995062006620148,nan,0.04118741058655222,11.0,200.0,-0.04135719034820795,0.011271974946412229,0.0,0.0,0.0,,,,,,,,,,,,
156.0,200.0,-0.9118052005767824,0.0,0.767438498640384,0.4,0.0015348769972807683,nan,0.04113018597997139,15.0,200.0,-0.04482649173587561,0.02590091870257311,0.0,0.0,0.0,,,,,,,,,,,,
157.0,200.0,-0.921651458740236,0.0,0.7275814330860032,0.5,0.001559103070898578,nan,0.04107296137339056,14.0,200.0,-0.012645442504435778,0.044846948151825924,0.0,0.0,0.0,,,,,,,,,,,,
158.0,200.0,-0.4248556673526774,0.0,0.77024370994321,0.42857142857142855,0.0016505222355925927,nan,0.04101573676680973,14.0,200.0,0.14314476400613785,0.03508081759285233,0.0,0.0,0.0,,,,,,,,,,,,
159.0,175.0,0.8013499647378926,1.0,0.5343276836631002,0.6363636363636364,0.0014572573190811825,nan,0.0409585121602289,11.0,175.0,0.23571178317070007,0.02608275793692363,0.0,0.0,0.0,,,,,,,,,,,,
160.0,200.0,-0.41008263751864404,0.0,0.9285250153042853,0.35714285714285715,0.001989696461366326,nan,0.04090128755364807,14.0,200.0,-0.05280816648155451,0.025498200077099683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.783806324005127,15.00028087454848,13.0,1.0,200.0,-2.6133590698242144
161.0,200.0,-0.7512857913970946,0.0,0.6660815842225859,0.6153846153846154,0.0015371113482059672,nan,0.040844062947067244,13.0,200.0,-0.013799635227769613,0.01499804078737725,0.0,0.0,0.0,,,,,,,,,,,,
162.0,200.0,-0.8268336772918713,0.0,0.6131951332202921,0.625,0.001149740874788048,nan,0.04078683834048641,16.0,200.0,-0.02985913585871458,0.013591706375300418,0.0,0.0,0.0,,,,,,,,,,,,
163.0,200.0,-1.2353143692016608,0.0,0.4482706626349368,0.75,0.0011206766565873424,nan,0.04072961373390558,12.0,200.0,0.6474822908639908,0.026130247552646323,0.0,0.0,0.0,,,,,,,,,,,,
164.0,200.0,-0.5203316569328327,0.0,0.6660815842225859,0.6153846153846154,0.0015371113482059678,nan,0.04067238912732475,13.0,200.0,0.08067972026765347,0.012559200896139372,0.0,0.0,0.0,,,,,,,,,,,,
165.0,200.0,-0.701953911781311,0.0,0.6680216708187077,0.5833333333333334,0.0016700541770467694,nan,0.04061516452074392,12.0,200.0,-0.06011682748794556,0.04227503063830227,0.0,0.0,0.0,,,,,,,,,,,,
166.0,200.0,-0.7315711021423337,0.0,0.6936378800602052,0.5714285714285714,0.001486366885843297,nan,0.040557939914163094,14.0,200.0,-0.03346519637852907,0.025509959323755993,0.0,0.0,0.0,,,,,,,,,,,,
167.0,200.0,-1.038950157165527,0.0,0.6742656046928905,0.4,0.0013485312093857818,nan,0.040500715307582265,15.0,200.0,0.0011650440283119678,0.02809474931083969,0.0,0.0,0.0,,,,,,,,,,,,
168.0,200.0,-0.8805215835571288,0.0,0.8560874125505422,0.46153846153846156,0.001975586336655098,nan,0.040443490701001436,13.0,200.0,0.04050019010901451,0.030222607030545988,0.0,0.0,0.0,,,,,,,,,,,,
169.0,200.0,-1.0508209228515626,0.0,0.8932941448638881,0.42857142857142855,0.0019142017389940462,nan,0.0403862660944206,14.0,200.0,-0.02717083739116788,0.0383528747184755,0.0,0.0,0.0,,,,,,,,,,,,
170.0,200.0,-0.6344505071640018,0.0,0.5822876642465321,0.6923076923076923,0.0013437407636458438,nan,0.04032904148783977,13.0,200.0,-0.0351649634540081,0.014984341509843943,0.0,0.0,0.0,,,,,,,,,,,,
171.0,200.0,-0.7019567012786866,0.0,0.6410729621359766,0.6153846153846154,0.001479399143390715,nan,0.04027181688125894,13.0,200.0,-0.006797362584620714,0.03040900407178924,0.0,0.0,0.0,,,,,,,,,,,,
172.0,200.0,-0.698950076103211,0.0,0.6713982495862183,0.6666666666666666,0.001342796499172437,nan,0.040214592274678114,15.0,200.0,-0.04670310951769352,0.021183630736313717,0.0,0.0,0.0,,,,,,,,,,,,
173.0,200.0,-1.0787921905517581,0.0,0.7524639158425168,0.4444444444444444,0.0012541065264041948,nan,0.040157367668097285,18.0,200.0,-0.04486102145165205,0.024509238145546987,0.0,0.0,0.0,,,,,,,,,,,,
174.0,200.0,-0.8936423301696781,0.0,0.9022057441007985,0.35294117647058826,0.0015921277837072914,nan,0.040100143061516456,17.0,200.0,-0.04909493122249842,0.019239524741642526,0.0,0.0,0.0,,,,,,,,,,,,
175.0,200.0,-1.196442890167237,0.0,0.38590265224007436,0.6875,0.0007235674729501394,nan,0.04004291845493563,16.0,200.0,0.005379088688641787,0.017440975630597676,0.0,0.0,0.0,,,,,,,,,,,,
176.0,200.0,-0.5934128403663653,0.0,0.6936378800602052,0.5714285714285714,0.0014863668858432974,nan,0.03998569384835479,14.0,200.0,0.0693989573046565,0.047839800956862744,0.0,0.0,0.0,,,,,,,,,,,,
177.0,200.0,-0.6688861131668087,0.0,0.8902220633283349,0.35714285714285715,0.0019076187071321463,nan,0.03992846924177396,14.0,200.0,0.0524398498237133,0.03621342786897003,0.0,0.0,0.0,,,,,,,,,,,,
178.0,200.0,-0.9626334190368653,0.0,0.8560874125505422,0.46153846153846156,0.001975586336655097,nan,0.039871244635193134,13.0,200.0,-0.06098632048815489,0.03632846859640267,0.0,0.0,0.0,,,,,,,,,,,,
179.0,200.0,-1.1481692314147953,0.0,0.4269143037472039,0.7692307692307693,0.00098518685480124,nan,0.039814020028612306,13.0,200.0,-0.018692596815526485,0.02966656574513763,0.0,0.0,0.0,,,,,,,,,,,,
180.0,200.0,-1.0295291900634767,0.0,0.6108267802667933,0.6666666666666666,0.0015270669506669832,0.0,0.03975679542203148,12.0,200.0,0.034461517352610826,0.03748534975349685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.551222324371338,13.643714751582593,14.0,1.0,200.0,-0.9309301853179934
181.0,200.0,-0.7813433885574343,0.0,0.7188768564137538,0.5384615384615384,0.0016589465917240473,nan,0.03969957081545065,13.0,200.0,-0.032422798220068216,0.04960816189210163,0.0,0.0,0.0,,,,,,,,,,,,
182.0,200.0,-0.7731316804885877,0.0,0.8437591632733195,0.5,0.002109397908183299,nan,0.03964234620886982,12.0,200.0,-0.04442177806049585,0.04104544060807711,0.0,0.0,0.0,,,,,,,,,,,,
183.0,200.0,-0.6584813833236691,0.0,0.8670089453526173,0.4666666666666667,0.0017340178907052349,nan,0.03958512160228898,15.0,200.0,0.061891013756394386,0.025321220145015103,0.0,0.0,0.0,,,,,,,,,,,,
184.0,200.0,-0.9544439315795895,0.0,0.7168601825790418,0.5714285714285714,0.0015361289626693755,nan,0.039527896995708155,14.0,200.0,-0.03928079130128026,0.02673093203964527,0.0,0.0,0.0,,,,,,,,,,,,
185.0,200.0,-0.5606238603591928,0.0,0.6467101236131286,0.625,0.0012125814817746162,nan,0.039470672389127326,16.0,200.0,-0.012983685359358788,0.021419991685852437,0.0,0.0,0.0,,,,,,,,,,,,
186.0,200.0,-0.73748505115509,0.0,0.6660815842225859,0.6153846153846154,0.0015371113482059678,nan,0.0394134477825465,13.0,200.0,-0.028516958933323622,0.03712243169233261,0.0,0.0,0.0,,,,,,,,,,,,
187.0,200.0,-1.0291645526885993,0.0,0.8148380739557575,0.46153846153846156,0.001880395555282517,nan,0.03935622317596567,13.0,200.0,-0.03489595837891102,0.02174243899485191,0.0,0.0,0.0,,,,,,,,,,,,
188.0,200.0,-1.071718692779542,0.0,0.6289964730366723,0.46153846153846156,0.0014515303223923209,nan,0.03929899856938484,13.0,200.0,-0.038333137053996325,0.010036371104520185,0.0,0.0,0.0,,,,,,,,,,,,
189.0,200.0,-1.0470394134521483,0.0,0.7448869640448277,0.5,0.0018622174101120693,nan,0.03924177396280401,12.0,200.0,-0.06880247592926025,0.045593546821764905,0.0,0.0,0.0,,,,,,,,,,,,
190.0,200.0,-0.8034130096435556,0.0,0.8710777720232834,0.4,0.0017421555440465665,nan,0.039184549356223175,15.0,200.0,0.018160490319132805,0.05069277313552448,0.0,0.0,0.0,,,,,,,,,,,,
191.0,200.0,-0.5066239714622495,0.0,0.7708804802431702,0.45454545454545453,0.002102401309754101,nan,0.03912732474964235,11.0,200.0,0.011872999370098114,0.044928401214292535,0.0,0.0,0.0,,,,,,,,,,,,
192.0,200.0,-3.122948646545411,0.0,0.7597554801834483,0.375,0.001424541525343966,nan,0.03907010014306152,16.0,200.0,0.31294338405132294,0.05757488370029023,0.0,0.0,0.0,,,,,,,,,,,,
193.0,196.0,-3.387933502197267,0.0,0.8932941448638881,0.42857142857142855,0.0019142017389940458,nan,0.03901287553648069,14.0,196.0,0.39686113595962524,0.02169243875516481,0.0,0.0,0.0,,,,,,,,,,,,
194.0,200.0,-1.6532835006713875,0.0,0.5822876642465321,0.6923076923076923,0.0013437407636458431,nan,0.03895565092989986,13.0,200.0,0.19713891670107841,0.06969596381793963,0.0,0.0,0.0,,,,,,,,,,,,
195.0,200.0,-0.5081489920616152,0.0,0.8101434391817571,0.5384615384615384,0.0018695617827271319,nan,0.03889842632331903,13.0,200.0,-0.013164838310331106,0.026630713369806925,0.0,0.0,0.0,,,,,,,,,,,,
196.0,200.0,-1.3426035881042497,0.0,0.5822876642465321,0.6923076923076923,0.0013437407636458436,nan,0.0388412017167382,13.0,200.0,0.007472331635653973,0.046815330432145856,0.0,0.0,0.0,,,,,,,,,,,,
197.0,200.0,-0.649608635902405,0.0,0.6660815842225859,0.6153846153846154,0.0015371113482059674,nan,0.03878397711015737,13.0,200.0,-0.0016133696772158146,0.021659454704495148,0.0,0.0,0.0,,,,,,,,,,,,
198.0,200.0,-0.49560915827751134,0.0,0.8401749693899792,0.4166666666666667,0.0021004374234749484,nan,0.038726752503576545,12.0,200.0,0.04426619876176119,0.018751462836182214,0.0,0.0,0.0,,,,,,,,,,,,
199.0,200.0,-1.0291319847106932,0.0,0.7879112896662784,0.4666666666666667,0.0015758225793325571,nan,0.03866952789699571,15.0,200.0,-0.02101431740447879,0.02423175580595853,0.0,0.0,0.0,,,,,,,,,,,,
200.0,200.0,-0.744098925590515,0.0,0.8286968088335477,0.35714285714285715,0.0017757788760718878,0.0,0.03861230329041488,14.0,200.0,-0.024179698899388313,0.048466710559396234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1877927780151367,13.23216115590185,15.0,1.0,200.0,-0.6510307550430301
201.0,200.0,-1.0411521434783935,0.0,0.5200500891777403,0.75,0.0013001252229443508,nan,0.03855507868383405,12.0,200.0,-0.03257543733343482,0.01826874444144778,0.0,0.0,0.0,,,,,,,,,,,,
202.0,200.0,-1.4188410758972176,0.0,0.40758069234366484,0.7857142857142857,0.0008733871978792821,nan,0.03849785407725322,14.0,200.0,0.012683581095188856,0.030331977852038106,0.0,0.0,0.0,,,,,,,,,,,,
203.0,200.0,-1.5827111244201666,0.0,0.6695339354708292,0.6,0.0013390678709416582,nan,0.038440629470672394,15.0,200.0,0.003445560345426202,0.048424948042375036,0.0,0.0,0.0,,,,,,,,,,,,
204.0,200.0,-1.1223138809204103,0.0,0.8560874125505422,0.46153846153846156,0.001975586336655097,nan,0.03838340486409156,13.0,200.0,0.07434628438204527,0.052560465497463155,0.0,0.0,0.0,,,,,,,,,,,,
205.0,158.0,-3.3804402160644536,0.0,0.5821214536436344,0.5555555555555556,0.0019404048454787816,nan,0.03832618025751073,9.0,158.0,0.5781751573085785,0.0273244038757921,0.0,0.0,0.0,,,,,,,,,,,,
206.0,200.0,-1.0994566917419444,0.0,0.7851347430262517,0.5384615384615384,0.001811849406983658,nan,0.0382689556509299,13.0,200.0,-0.026377901434898376,0.03709342652873602,0.0,0.0,0.0,,,,,,,,,,,,
207.0,200.0,-0.6522740602493295,0.0,0.8639276052050487,0.35714285714285715,0.0018512734397251047,nan,0.03821173104434907,14.0,200.0,-0.05514293722808361,0.01909393264548726,0.0,0.0,0.0,,,,,,,,,,,,
208.0,200.0,-1.6472462654113775,0.0,0.9473539953185456,0.3076923076923077,0.0021862015276581824,nan,0.03815450643776824,13.0,200.0,0.01060156524181366,0.031529515444490244,0.0,0.0,0.0,,,,,,,,,,,,
209.0,200.0,-1.5594748497009279,0.0,0.8940283157622487,0.38461538461538464,0.002063142267143651,nan,0.038097281831187414,13.0,200.0,-0.025536355562508106,0.019211873145832215,0.0,0.0,0.0,,,,,,,,,,,,
210.0,200.0,-0.7330143928527834,0.0,0.7851347430262517,0.5384615384615384,0.0018118494069836579,nan,0.038040057224606585,13.0,200.0,-0.023241164162755013,0.02423217564499282,0.0,0.0,0.0,,,,,,,,,,,,
211.0,200.0,-0.9986571311950685,0.0,0.6108267802667933,0.6666666666666666,0.0015270669506669834,nan,0.03798283261802575,12.0,200.0,-0.019575743936002254,0.020119226122478722,0.0,0.0,0.0,,,,,,,,,,,,
212.0,200.0,-0.8643344879150393,0.0,0.73233954490398,0.6153846153846154,0.0016900143343937999,nan,0.03792560801144493,13.0,200.0,-0.027440981939435005,0.015808905482990666,0.0,0.0,0.0,,,,,,,,,,,,
213.0,200.0,-0.6228265047073366,0.0,0.9602253177421345,0.25,0.002400563294355336,nan,0.03786838340486409,12.0,200.0,0.019278213381767273,0.04080699658457888,0.0,0.0,0.0,,,,,,,,,,,,
214.0,200.0,-0.8324249744415284,0.0,0.8670090194215134,0.4666666666666667,0.0017340180388430272,nan,0.03781115879828326,15.0,200.0,-0.009358297567814589,0.034362653719144876,0.0,0.0,0.0,,,,,,,,,,,,
215.0,200.0,-1.6831198692321794,0.0,0.37399641049850624,0.8125,0.0007012432696846995,nan,0.037753934191702435,16.0,200.0,0.015782773960381746,0.045441781665431336,0.0,0.0,0.0,,,,,,,,,,,,
216.0,200.0,-1.6338178634643568,0.0,0.3900152165939005,0.8,0.000780030433187801,nan,0.037696709585121606,15.0,200.0,-0.004400159465149045,0.03069455592194572,0.0,0.0,0.0,,,,,,,,,,,,
217.0,200.0,-1.5297681808471677,0.0,0.6158292453730764,0.6428571428571429,0.0013196340972280213,nan,0.03763948497854078,14.0,200.0,-0.022691369522362947,0.03745061886496842,0.0,0.0,0.0,,,,,,,,,,,,
218.0,200.0,-1.1265093326568618,0.0,0.29984229811158547,0.8125,0.0005622043089592229,nan,0.03758226037195995,16.0,200.0,-0.012874677078798413,0.02911728140548803,0.0,0.0,0.0,,,,,,,,,,,,
219.0,200.0,-1.131845664978027,0.0,0.5822876642465321,0.6923076923076923,0.0013437407636458431,nan,0.03752503576537912,13.0,200.0,-0.021204541670158505,0.03169006850803271,0.0,0.0,0.0,,,,,,,,,,,,
220.0,200.0,-0.7254344701766968,0.0,0.6936378800602052,0.5714285714285714,0.0014863668858432972,0.0,0.037467811158798284,14.0,200.0,0.002494799206033349,0.03231661505036754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.328758716583252,13.48767350462731,15.0,1.0,200.0,-0.8122737407684322
221.0,200.0,-1.6219548225402836,0.0,0.8848616973159905,0.4166666666666667,0.0022121542432899763,nan,0.037410586552217455,12.0,200.0,0.11447079293429852,0.042124361443566155,0.0,0.0,0.0,,,,,,,,,,,,
222.0,200.0,-1.2496932029724133,0.0,0.919036937848858,0.38461538461538464,0.002120854471958903,nan,0.037353361945636626,13.0,200.0,-0.01654257532209158,0.03302157485726639,0.0,0.0,0.0,,,,,,,,,,,,
223.0,200.0,-0.767582559585571,0.0,0.6680216708187077,0.5833333333333334,0.0016700541770467692,nan,0.0372961373390558,12.0,200.0,0.004034884739667177,0.01973722161274054,0.0,0.0,0.0,,,,,,,,,,,,
224.0,200.0,-1.242834186553955,0.0,0.919036937848858,0.38461538461538464,0.002120854471958903,nan,0.03723891273247497,13.0,200.0,0.02074775379151106,0.038191992319807466,0.0,0.0,0.0,,,,,,,,,,,,
225.0,200.0,-0.9930683135986327,0.0,0.7188768564137538,0.5384615384615384,0.001658946591724047,nan,0.03718168812589413,13.0,200.0,-0.002305755391716957,0.037282160122413185,0.0,0.0,0.0,,,,,,,,,,,,
226.0,200.0,-1.1664222240448014,0.0,0.814435657643127,0.3333333333333333,0.0013573927627385455,nan,0.03712446351931331,18.0,200.0,0.06017781514674425,0.11286960286844988,0.0,0.0,0.0,,,,,,,,,,,,
227.0,200.0,-1.5831303596496593,0.0,0.972362617405155,0.3076923076923077,0.0022439137324734345,nan,0.037067238912732475,13.0,200.0,-0.019193447660654783,0.02926336560252821,0.0,0.0,0.0,,,,,,,,,,,,
228.0,200.0,-1.3717476844787606,0.0,0.7485801132743634,0.46153846153846156,0.001727492569094685,nan,0.037010014306151647,13.0,200.0,0.09181484021246433,0.029625496811172526,0.0,0.0,0.0,,,,,,,,,,,,
229.0,200.0,-1.3125779151916501,0.0,0.6108267802667933,0.6666666666666666,0.0015270669506669834,nan,0.03695278969957082,12.0,200.0,-0.03392695588991046,0.05088131886557676,0.0,0.0,0.0,,,,,,,,,,,,
230.0,200.0,-0.994357013702394,0.0,0.9473539953185456,0.3076923076923077,0.0021862015276581824,nan,0.03689556509298999,13.0,200.0,0.07514764927327633,0.05113761712967971,0.0,0.0,0.0,,,,,,,,,,,,
231.0,200.0,-1.3237514495849616,0.0,0.6680216708187077,0.5833333333333334,0.0016700541770467688,nan,0.03683834048640916,12.0,200.0,-0.020917757414281368,0.036165100271609844,0.0,0.0,0.0,,,,,,,,,,,,
232.0,139.0,-3.5448454284667967,0.0,0.5694316740844405,0.5454545454545454,0.0015529954747757467,nan,0.036781115879828324,11.0,139.0,0.2692825719714165,0.041062727195743415,0.0,0.0,0.0,,,,,,,,,,,,
233.0,200.0,-1.8403800964355481,0.0,0.8898846054376033,0.3333333333333333,0.0017797692108752067,nan,0.036723891273247496,15.0,200.0,-0.006037390325218439,0.04247271173720946,0.0,0.0,0.0,,,,,,,,,,,,
234.0,200.0,-0.7507445812225342,0.0,0.8670089453526173,0.4666666666666667,0.0017340178907052353,nan,0.03666666666666667,15.0,200.0,-0.0011293143033981323,0.02050561869649755,0.0,0.0,0.0,,,,,,,,,,,,
235.0,200.0,-1.3065550804138186,0.0,0.9014357979256109,0.2857142857142857,0.0019316481384120232,nan,0.03660944206008584,14.0,200.0,-0.018993706908077,0.0216405003197724,0.0,0.0,0.0,,,,,,,,,,,,
236.0,200.0,-1.2472860336303715,0.0,0.9397387499015614,0.2857142857142857,0.002013725892646203,nan,0.03655221745350501,14.0,200.0,-0.016819843091070652,0.025509164810191578,0.0,0.0,0.0,,,,,,,,,,,,
237.0,200.0,-0.40992957353591875,0.0,0.7683955428471756,0.4166666666666667,0.0019209888571179393,nan,0.03649499284692418,12.0,200.0,-0.0007369956001639366,0.01219343234138023,0.0,0.0,0.0,,,,,,,,,,,,
238.0,200.0,-0.7700513124465943,0.0,0.8927518124064833,0.4,0.001785503624812967,nan,0.03643776824034335,15.0,200.0,0.04720511194318533,0.03869954972806226,0.0,0.0,0.0,,,,,,,,,,,,
239.0,200.0,-2.6742416381835943,0.0,0.8898846054376033,0.3333333333333333,0.0017797692108752062,nan,0.03638054363376252,15.0,200.0,0.2381736822426319,0.04142725778510794,0.0,0.0,0.0,,,,,,,,,,,,
