iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
145.0,51.0,-0.9755864953994751,0.0,nan,12.0,204.0,0.012300137663260102,1.1698615894589796e+16,,,,,,,,,,,,
146.0,31.0,-0.6730935430526733,0.0,nan,8.0,124.0,0.1197653915733099,7894029945785443.0,,,,,,,,,,,,
147.0,75.0,-1.2061920404434205,0.0,nan,16.0,300.0,0.1829868033528328,93496857375.59154,,,,,,,,,,,,
148.0,68.0,-1.5431271839141847,0.0,nan,16.0,272.0,0.19967379793524742,353083120751455.44,,,,,,,,,,,,
149.0,38.0,-0.645955638885498,0.0,nan,8.0,152.0,0.2702847644686699,1.504486662845812e+17,,,,,,,,,,,,
150.0,126.0,-1.1143498039245612,0.0,0.0,28.0,504.0,0.15176453441381454,320212845492383.8,1.0,0.0,0.0,0.25,0.0,25.88296890258789,3.1765708923339844,2.92925318836933,2.0,1.0,35.0,-0.76814444065094
151.0,53.0,-0.7272903728485108,0.0,nan,12.0,212.0,0.06301134265959263,2.389658754888185e+16,,,,,,,,,,,,
152.0,77.0,-0.7291084212064745,0.0,nan,16.0,308.0,0.1120222881436348,2.2336598836976384e+16,,,,,,,,,,,,
153.0,49.0,-0.8042570495605469,0.0,nan,12.0,196.0,0.11696411482989788,1.376835193907339e+18,,,,,,,,,,,,
154.0,59.0,-0.9944687628746033,0.0,nan,12.0,236.0,0.28231604397296906,1.2901561988466196e+16,,,,,,,,,,,,
155.0,70.0,-1.1398477673530576,0.0,nan,16.0,280.0,0.15515990555286407,1.8308811895453808e+17,,,,,,,,,,,,
156.0,13.0,-0.43525381565093996,0.0,nan,4.0,52.0,0.42023271322250366,290591221770988.3,,,,,,,,,,,,
157.0,71.0,-0.6001290297508238,0.0,nan,16.0,284.0,-0.01674571563489735,28419489975640.797,,,,,,,,,,,,
158.0,102.0,-0.9307014417648317,0.0,nan,24.0,408.0,0.08745160326361656,27669696813.8925,,,,,,,,,,,,
159.0,26.0,-0.249863109588623,0.0,nan,8.0,104.0,0.13217958621680737,1.270941764249793e+16,,,,,,,,,,,,
160.0,70.0,-1.160987222194672,0.0,0.0,16.0,280.0,0.05856665503233671,4105455974544.706,1.0,0.0,0.0,0.25,0.0,23.51435089111328,3.3563833236694336,2.7363576850038953,2.0,1.0,39.0,-0.7633251333236695
161.0,35.0,-0.6702570915222168,0.0,nan,8.0,140.0,0.05027030035853386,3.6795455635361197e+17,,,,,,,,,,,,
162.0,13.0,-0.32854867458343506,0.0,nan,4.0,52.0,-0.05573932360857725,6554444618557282.0,,,,,,,,,,,,
163.0,29.0,-0.42664917945861824,0.0,nan,8.0,116.0,0.2175944522023201,4.9383500255315544e+16,,,,,,,,,,,,
164.0,146.0,-2.0031002616882323,0.0,nan,32.0,584.0,0.258310716599226,4749082165248.067,,,,,,,,,,,,
165.0,22.0,-0.4499805641174316,0.0,nan,8.0,88.0,0.22689718008041382,0.29484441937525346,,,,,,,,,,,,
166.0,79.0,-1.2276482248306275,0.0,nan,16.0,316.0,0.15794475376605988,0.11098686287914461,,,,,,,,,,,,
167.0,74.0,-1.096034231185913,0.0,nan,16.0,296.0,0.16398650407791138,1037688850080809.9,,,,,,,,,,,,
168.0,52.0,-0.7674311828613283,0.0,nan,12.0,208.0,-0.00398080563172698,3113542239755461.0,,,,,,,,,,,,
169.0,64.0,-0.6458400273323062,0.0,nan,16.0,256.0,0.12638140842318535,157495150435983.53,,,,,,,,,,,,
170.0,48.0,-0.7664018201828002,0.0,0.0,12.0,192.0,-0.022223197855055332,877101584912216.4,1.0,0.0,0.0,0.25,0.0,23.964754104614258,3.0078935623168945,2.705915826751152,2.0,1.0,39.0,-0.7706061506271362
171.0,25.0,-0.5475433826446533,0.0,nan,8.0,100.0,0.30822382867336273,1.1925527562900936e+16,,,,,,,,,,,,
172.0,31.0,-0.7603673195838928,0.0,nan,8.0,124.0,0.31350842118263245,4802678899186746.0,,,,,,,,,,,,
173.0,61.0,-0.5472359156608583,0.0,nan,16.0,244.0,0.03396447282284498,110652999928983.75,,,,,,,,,,,,
174.0,52.0,-0.5096747589111328,0.0,nan,12.0,208.0,0.057020045816898346,2534967094292882.0,,,,,,,,,,,,
175.0,120.0,-1.589798724651337,0.0,nan,24.0,480.0,0.11775608360767365,304523345980472.0,,,,,,,,,,,,
176.0,72.0,-1.0169308257102967,0.0,nan,16.0,288.0,0.08408727496862411,353795914880.12854,,,,,,,,,,,,
177.0,46.0,-0.8348966097831727,0.0,nan,12.0,184.0,0.026518610771745443,1727198254657669.5,,,,,,,,,,,,
178.0,47.0,-0.7069995594024658,0.0,nan,12.0,188.0,0.07818088494241238,2734265048125002.0,,,,,,,,,,,,
179.0,52.0,-0.7348919582366944,0.0,nan,12.0,208.0,0.05670849606394768,3065154610385368.5,,,,,,,,,,,,
180.0,63.0,-1.0134104061126707,0.0,0.0,16.0,252.0,-4.600966349244118e-05,1.0388431435498024e+16,1.0,0.0,0.0,0.25,0.0,22.911237716674805,3.800593852996826,2.502913291202276,3.0,1.0,55.0,-0.9830751180648805
181.0,63.0,-0.8481007385253907,0.0,nan,16.0,252.0,0.3607005998492241,8.000676280735925e+16,,,,,,,,,,,,
182.0,161.0,-1.566689602136613,0.0,nan,36.0,644.0,0.044352056458592415,2.3925453396438253e+17,,,,,,,,,,,,
183.0,96.0,-1.2720244026184084,0.0,nan,20.0,384.0,0.08543780259788036,3.778834108998604e+16,,,,,,,,,,,,
184.0,98.0,-1.4355075883865358,0.0,nan,20.0,392.0,0.09187987260520458,149517120723083.97,,,,,,,,,,,,
185.0,112.0,-1.6601890277862552,0.0,nan,24.0,448.0,0.19868618249893188,437514013846759.2,,,,,,,,,,,,
186.0,38.0,-0.7656413245201111,0.0,nan,8.0,152.0,0.1334263887256384,3849078331412975.0,,,,,,,,,,,,
187.0,85.0,-1.0962988376617435,0.0,nan,20.0,340.0,0.2675352916121483,56172469634335.3,,,,,,,,,,,,
188.0,113.0,-1.4916200447082522,0.0,nan,24.0,452.0,0.16724924743175507,115396313010.70271,,,,,,,,,,,,
189.0,121.0,-1.2625186896324156,0.0,nan,28.0,484.0,0.2395668588578701,7805403985718.321,,,,,,,,,,,,
190.0,79.0,-0.8674470329284669,0.0,0.0,16.0,316.0,0.13969018310308456,28568097290.008835,1.0,0.0,0.0,0.25,0.0,20.74599266052246,3.7993316650390625,2.416480688829324,3.0,1.0,52.0,-0.9476985883712769
