iteration,episode_return_mean,train_success_rate,train_collision_rate,high_samples,loss_high_total,loss_high_actor,loss_high_value,high_entropy,high_approx_kl,high_clip_frac,high_entropy_coef,eval_episode_return_mean,eval_success_rate,eval_collision_rate,eval_steps_mean
146.0,3.974396807290611,0.5,0.0625,359.0,0.020334759106238682,0.0035144391003996134,0.09397240045169988,0.7233602752288182,0.004010245009946326,0.03849492555794616,0.04170243204577968,,,,
147.0,3.9434314547665386,0.4375,0.0625,386.0,-0.05119307764938899,-0.07532826481786158,0.10629816386582595,0.6966922389609472,0.01159329679129379,0.03515625,0.04164520743919886,,,,
148.0,4.1829606204992125,0.4375,0.0,394.0,-0.007858421453940017,6.526681993688855e-05,0.04471800542835678,0.7281597192798341,0.004168465467435972,0.073883928624647,0.041587982832618026,,,,
149.0,4.20527619790984,0.625,0.0,383.0,-0.01747518436362346,-0.010710109141655266,0.047089844942092896,0.7298204873998959,0.010611169195423523,0.11887194224012394,0.0415307582260372,,,,
150.0,3.8683581761270727,0.4375,0.0,406.0,-0.011899794352107813,-0.007336127272407923,0.050052058550396135,0.7134597195046288,0.012602668538290474,0.07832792241658483,0.04147353361945637,,,,
151.0,4.285116298478092,0.5625,0.0,416.0,-0.008502334489354064,-0.0009493629248546702,0.04414966855464237,0.7153656440121786,0.0028027726470359732,0.021763392857142856,0.04141630901287554,,,,
152.0,3.8584507156209984,0.375,0.0,420.0,-0.017234383949211663,-0.015078689171267406,0.05156749300658703,0.6755333542823792,0.0008220237255695143,0.10391865138496671,0.04135908440629471,,,,
153.0,3.9115703931450807,0.4375,0.0,451.0,0.05720611015567556,0.054887978825718164,0.06074392958544195,0.6792389564216137,0.00865514826728031,0.08951822947710752,0.04130185979971388,,,,
154.0,4.1271968288253955,0.375,0.0,469.0,-0.0003863157471641898,0.0043258656514808536,0.04699723853264004,0.6839871685951948,0.0035437416686363576,0.061686198227107525,0.04124463519313305,,,,
155.0,3.685974974501875,0.5625,0.0625,319.0,0.02419915059581399,-0.0022095585707575085,0.11043877564370633,0.6995021104812622,0.012512110569514335,0.02974950410425663,0.04118741058655222,,,,
156.0,4.229037695229051,0.6875,0.0,363.0,-0.015313721494749188,-0.008362220522637168,0.04206498828716576,0.6803761298457781,0.01417641289299354,0.12616581904391447,0.04113018597997139,,,,
157.0,4.028961578728628,0.4375,0.0,396.0,-0.025381855600114377,-0.028297229204326868,0.0582980423101357,0.6387084467070443,0.01382353644917852,0.07180059568158217,0.04107296137339056,,,,
158.0,3.816173199405891,0.5,0.0,376.0,0.010225997228796283,-0.018503731271872915,0.11225907768433292,0.6680316552519798,0.012333806642952064,0.08091517848273118,0.04101573676680973,,,,
159.0,4.36886212880723,0.75,0.0,403.0,-0.005486365274659225,-0.005733481874423367,0.05368897278926202,0.6493734185184751,0.008623305475339293,0.0661125470485006,0.0409585121602289,,,,
160.0,4.134163828603921,0.5,0.0,425.0,-0.001877054405797805,-0.0030684686997639278,0.051542802780334435,0.600958770939282,-0.002356613574582817,0.022212543391755647,0.04090128755364807,3.949119898229835,0.375,0.0,170.0
161.0,4.2948045469075415,0.75,0.0,386.0,-0.1195108501373657,-0.12248569334458027,0.05448228664629693,0.5941206504191671,-0.01086512700255428,0.08203125,0.040844062947067244,,,,
162.0,4.347419077041556,0.625,0.0,454.0,-0.027347801777068526,-0.023402325809001923,0.04490721656475216,0.6472451686859131,0.009819795493967831,0.11474609421566129,0.04078683834048641,,,,
163.0,3.37048722031526,0.625,0.1875,306.0,0.06022681370377541,-0.015344014205038548,0.20137275680899622,0.6166409999132156,0.01596570268739015,0.060749999806284906,0.04072961373390558,,,,
164.0,4.175668278606604,0.5625,0.0,381.0,-0.01603716604101161,-0.009849961653041342,0.040943708193177976,0.655458390712738,0.005812585185291633,0.07495517407854398,0.04067238912732475,,,,
165.0,4.27400746170431,0.6875,0.0,406.0,-0.003795522863843611,-0.0012441698927432299,0.043927966484001706,0.6036005722624914,0.005659746305484856,0.03596793860197067,0.04061516452074392,,,,
166.0,3.937846298143265,0.6875,0.0625,409.0,0.03419273579493165,-0.013301956633638057,0.1452840549339141,0.6200348021728651,0.006296161886504186,0.04689732140728405,0.040557939914163094,,,,
167.0,4.2580269799754,0.5625,0.0,425.0,-0.013793106257383312,-0.00692628465393292,0.04074352347691144,0.672545741711344,0.00740913171154846,0.052618684247136116,0.040500715307582265,,,,
168.0,4.034885396361348,0.5,0.0,384.0,-0.0025731355417519808,-0.01448340981733054,0.08002340188249946,0.6948318853974342,0.008144896399850646,0.09049479166666666,0.040443490701001436,,,,
169.0,4.23793618981726,0.4375,0.0,436.0,-0.012984275884394134,-0.0036908724744405064,0.037900912442377636,0.6993431661810193,0.010801851275443497,0.09349244500377347,0.0403862660944206,,,,
170.0,4.237626834202089,0.625,0.0,379.0,-0.009302997418368856,-0.00367641383005927,0.04562999176171918,0.7052381485700607,-0.00013721407352325815,0.02523614054856201,0.04032904148783977,,,,
171.0,4.172848634682592,0.4375,0.0,372.0,-0.0149295210527877,-0.004978884321947892,0.036348141807441905,0.6983719716469446,0.010627283957243586,0.08077924714113274,0.04027181688125894,,,,
172.0,4.283357167039064,0.8125,0.0,320.0,-0.016060847695916893,-0.006476743519306183,0.03812933834269643,0.7123974680900574,0.008500897791236639,0.11171875,0.040214592274678114,,,,
173.0,4.1140408251062,0.4375,0.0,416.0,-0.008494462884430374,-0.0019668546239180224,0.04168987094557711,0.6816319354942867,-0.003605893347412348,0.07756696428571429,0.040157367668097285,,,,
174.0,3.9277748629660323,0.5625,0.0625,376.0,0.007131923378134767,-0.007064566443053384,0.08073666140747567,0.6526621008912722,0.003018205704089875,0.034412202502911285,0.040100143061516456,,,,
175.0,4.116963462699201,0.4375,0.0,436.0,-0.001259553844907454,-0.003818432068718331,0.06078399757721594,0.6950822238411222,0.006943692220374942,0.11392513782318149,0.04004291845493563,,,,
176.0,4.250741708241401,0.6875,0.0,340.0,0.0027068264316767454,0.011108813341706991,0.038507146993651986,0.691636341313521,0.002440611404987673,0.026171875031044085,0.03998569384835479,,,,
177.0,4.315964142056179,0.625,0.0,356.0,-0.01705183818315466,-0.010045615723356605,0.041958667958776154,0.7008923093477885,0.009053091324555377,0.04781539365649223,0.03992846924177396,,,,
178.0,3.925407609092068,0.625,0.0,354.0,-0.013302935675407449,-0.011790165910497308,0.05114112243366738,0.6792697211106618,0.0076579578017117456,0.12469362871100505,0.039871244635193134,,,,
179.0,4.237967089675363,0.6875,0.0,331.0,0.008912732979903618,0.02060926736642917,0.03123240522108972,0.6860079318284988,0.011709161878873903,0.044685132801532745,0.039814020028612306,,,,
180.0,4.340250284457575,0.625,0.0,392.0,-0.009838375861623457,0.00012429587409964628,0.03586394539369004,0.7016320654324123,0.01849386714664953,0.08370535714285714,0.03975679542203148,3.6990004634298352,0.375,0.125,165.0
181.0,3.356836545867842,0.4375,0.1875,319.0,0.07838294673711062,-0.011177958641201259,0.23283149395138025,0.6764516711235047,0.007300083368318156,0.04466765904799104,0.03969957081545065,,,,
182.0,4.431744558671486,0.6875,0.0,376.0,-0.017979474117358524,-0.009843185544013977,0.0409283812623471,0.7214628780881563,0.014603050008493785,0.1453683041036129,0.03964234620886982,,,,
183.0,3.499655338162553,0.4375,0.125,309.0,0.057148515619337564,-0.008670516172423958,0.18737955503165724,0.7040712326765061,0.00227066480438225,0.0650943398475647,0.03958512160228898,,,,
184.0,4.176690008568109,0.4375,0.0,369.0,-0.023287243442609906,-0.014000560370429108,0.03726734283069769,0.7063455581665039,-0.0034894571096325913,0.1405319944024086,0.039527896995708155,,,,
185.0,3.9831614018976653,0.5625,0.0625,350.0,0.007795693585649133,-0.009177246557859082,0.08720572936969498,0.6746761860946814,0.013708912282406041,0.06371527817100286,0.039470672389127326,,,,
186.0,4.284473448731001,0.625,0.0,393.0,0.0011935847079647438,0.002398551258790706,0.0473644971581442,0.6314396347318376,0.0005199427250772715,0.12320188565977981,0.0394134477825465,,,,
187.0,4.124511421136555,0.4375,0.0,410.0,-0.010885571994419608,-0.005788642021408512,0.04060497480843748,0.6453723183700016,0.0014965922954226177,0.04923592055482524,0.03935622317596567,,,,
188.0,4.24595849919249,0.5,0.0,422.0,-0.0048214588314294815,0.0010812398312347274,0.03664813529966133,0.616472846695355,0.00918897336149322,0.06499647561992918,0.03929899856938484,,,,
189.0,3.796181729398665,0.375,0.0625,415.0,0.015939338199262108,0.0028639130427369048,0.07372544433123299,0.6061728170939854,0.0015717774180562367,0.0162550402539117,0.03924177396280401,,,,
190.0,3.7429471764899755,0.3125,0.0,449.0,0.02545717591419816,0.03270390321267769,0.03468927244830411,0.6275780871510506,0.027202350844163448,0.08251953125,0.039184549356223175,,,,
191.0,4.2118284542858575,0.75,0.0,340.0,-0.013741800794377923,-0.012821444310247898,0.046533836517482996,0.6181684260567029,0.002048000592443107,0.08919270864377418,0.03912732474964235,,,,
192.0,4.10758134112693,0.4375,0.0,451.0,-0.0116028594202362,-0.002135152171831578,0.031466314365388826,0.6450166124850512,0.023139089404139668,0.09049479197710752,0.03907010014306152,,,,
193.0,4.0429016351141,0.5625,0.0,388.0,-0.027589098616902317,-0.03318866462047611,0.05616373794951609,0.5762790750179971,0.008686647950006383,0.04185267857142857,0.03901287553648069,,,,
194.0,3.874473815262314,0.3125,0.0625,466.0,0.014118523977231234,-0.004320988577092066,0.0813614979851991,0.5709373168647289,0.0016678802785463631,0.023491753498092294,0.03895565092989986,,,,
195.0,4.188032094491643,0.625,0.0,358.0,-0.013337959535419941,-0.0030774783808737993,0.027186306503911812,0.6132287556926409,0.005970571078554106,0.07613760977983475,0.03889842632331903,,,,
196.0,4.176181578291576,0.4375,0.0,423.0,-0.0007954549177416733,0.00732853207071977,0.03276815930647509,0.6309811366455895,0.004649252156793539,0.03004807699471712,0.0388412017167382,,,,
197.0,4.116538677085188,0.4375,0.0,397.0,-0.023208818830815808,-0.013530385214835405,0.029022397473454475,0.623701695884977,0.009687155717983842,0.11173592135310173,0.03878397711015737,,,,
198.0,4.165621708706017,0.5,0.0,379.0,-0.010372193879447877,-0.004346723357836405,0.034963948031266526,0.6070079505443573,0.008843867903730521,0.08075123590727647,0.038726752503576545,,,,
199.0,4.140622217077758,0.3125,0.0,456.0,-0.012577021116157994,-0.004320372361689806,0.03173568774946034,0.6238631391897798,0.007977778266649693,0.041015625,0.03866952789699571,,,,
200.0,4.167070360919458,0.6875,0.0,343.0,-0.0086169623148938,-0.017157607479020953,0.06639249374469121,0.638542686899503,0.019852744764648378,0.14739017173026997,0.03861230329041488,3.509696531072256,0.25,0.125,164.25
201.0,3.2775326449889666,0.375,0.1875,374.0,0.049317630007863045,-0.01700115584147473,0.18101464274028936,0.6273760845263798,0.008830434152817663,0.0596305940610667,0.03855507868383405,,,,
202.0,3.8809463321790068,0.5,0.0625,373.0,0.008045554471512634,-0.007173551673380037,0.07967081665992737,0.6394200945893923,0.010475113968520114,0.051886792605121926,0.03849785407725322,,,,
203.0,4.34419248509686,0.625,0.0,388.0,-0.09520670605291212,-0.08774487188618098,0.03776946351198213,0.6853832570569856,0.00734591025060841,0.04743303571428571,0.038440629470672394,,,,
204.0,4.016951101860029,0.625,0.0625,341.0,0.008579993310074011,-0.011831865490724642,0.09215434330205122,0.6686565056443214,0.008173390543864418,0.02092633939658602,0.03838340486409156,,,,
205.0,4.144198982203376,0.5,0.0,360.0,-0.013572639475266138,-0.003530838410370052,0.02944871395205458,0.6461942493915558,0.005721315780344108,0.037890625186264515,0.03832618025751073,,,,
206.0,4.1809827818348975,0.5,0.0,414.0,-0.024055922137839452,-0.015935767641557113,0.03365998189630253,0.6519682556390762,0.00907770256994159,0.09884672638561044,0.0382689556509299,,,,
207.0,4.348201480454296,0.625,0.0,409.0,0.005901666491159371,0.0012278926691838673,0.056686353603644025,0.6194276745830263,0.004400994101680615,0.03441964276134968,0.03821173104434907,,,,
208.0,4.307507263775912,0.75,0.0,346.0,-0.034515225483725466,-0.027557704597711563,0.036253065879767135,0.6574335570136706,-0.00047401754030336935,0.044771634973585606,0.03815450643776824,,,,
209.0,4.291564041743983,0.5625,0.0,429.0,-0.01273263551826988,-0.0075567279543195445,0.03877981599154217,0.6448180781943457,0.0017679680937102862,0.07367311551102569,0.038097281831187414,,,,
210.0,4.224602457764556,0.625,0.0,362.0,-0.0077436634261781965,0.0008169042412191629,0.03374031993250052,0.6685249830285708,-0.000746852885640692,0.025824653062348563,0.038040057224606585,,,,
211.0,4.251518087144937,0.5,0.0,424.0,-0.011192082161349908,-0.007704928849956818,0.045212721917778254,0.6869817780596869,0.007244199427857113,0.1000000001596553,0.03798283261802575,,,,
212.0,4.549594122502018,0.875,0.0,363.0,-0.008065688268591959,-0.0014411065882692733,0.040145204014455274,0.703935573498408,0.008451810281258076,0.07250787317752838,0.03792560801144493,,,,
213.0,3.837200648197901,0.375,0.0,369.0,-0.00564642126361529,-0.00862529585234976,0.058229904156178236,0.6901820053656895,-0.00339019865108033,0.03714923467487097,0.03786838340486409,,,,
214.0,3.839981692451981,0.625,0.0625,304.0,0.02482912400737405,-0.0105233807960758,0.12066087387502195,0.660596850514412,0.016767929820343853,0.09557291669771076,0.03781115879828326,,,,
215.0,3.419970129476857,0.3125,0.0,349.0,-0.0019459438820679982,-0.009020602990252275,0.06346935336478055,0.6531774227817853,0.009631480614189059,0.025143678144862253,0.037753934191702435,,,,
216.0,4.203113281968978,0.5,0.0,427.0,-0.014690221353833164,-0.008392022257404668,0.03340634909857596,0.6101693021399633,0.004765574105216989,0.03228820634207555,0.037696709585121606,,,,
217.0,4.251587153556754,0.6875,0.0,342.0,0.0038034420770903426,0.010725823075821001,0.03554716970150669,0.6561185990770657,0.002789388114858108,0.0382930872340997,0.03763948497854078,,,,
218.0,3.0373434876929952,0.625,0.25,241.0,0.1654023645678535,-0.006145079853013158,0.3896084441803396,0.6188232488930225,0.007615573071234394,0.058872767724096775,0.03758226037195995,,,,
219.0,3.9058602497726653,0.6875,0.0625,317.0,0.010625356901437046,-0.008708312828093768,0.08706482946872712,0.6448693484067918,0.0026403866475448014,0.03624487686902285,0.03752503576537912,,,,
220.0,3.9368445249460606,0.5625,0.0625,347.0,-0.00879492152792712,-0.02189098795255025,0.07704801492703457,0.6786609565218289,0.009278398026557017,0.06840760043511787,0.037467811158798284,4.141241999641059,0.5,0.0,162.625
221.0,4.274156242981549,0.5625,0.0,372.0,-0.010402230041412015,-0.002262861467897892,0.0338527833422025,0.6700177962581316,0.004773302469402552,0.03295272456792493,0.037410586552217455,,,,
222.0,4.2415511438949,0.625,0.0,343.0,-0.011824289647241432,-0.004656973527744412,0.0337893336545676,0.6441717992226282,0.007537326028492922,0.03003283512468139,0.037353361945636626,,,,
223.0,3.8275529006682305,0.625,0.0,327.0,-0.029680812847800553,-0.02634762464246402,0.038537536786558725,0.6060132694741089,0.0035240392317064106,0.06780133955180645,0.0372961373390558,,,,
224.0,3.9614975611970253,0.5625,0.0625,384.0,0.008762603548044959,-0.007447258452884853,0.08024823681140938,0.6421845704317093,0.011284852245201666,0.05078125,0.03723891273247497,,,,
225.0,4.25305291274562,0.5625,0.0,409.0,-0.01929727509351713,-0.012866179325750895,0.03710484065647636,0.671930649450847,0.005787582868444068,0.07249999977648258,0.03718168812589413,,,,
226.0,4.216926525775339,0.5625,0.0,386.0,0.006392204402280705,-0.00569123648373144,0.07519600443941142,0.6872708733592714,0.019096966034599712,0.10546875,0.03712446351931331,,,,
227.0,4.3091984939482035,0.75,0.0,344.0,-0.01218347872296969,-0.0051057942522068816,0.035928269460176424,0.6755782638986905,-0.003225564529808859,0.058159722636143364,0.037067238912732475,,,,
228.0,3.934892758759667,0.5,0.0625,342.0,-0.0013445528844992318,-0.01789226313121617,0.08052296261303127,0.6407392745216687,0.006668798974715173,0.05829782225191593,0.037010014306151647,,,,
229.0,3.9566376129211833,0.6875,0.0,315.0,-0.005820252932608128,-0.0058401494286954405,0.045862368494272235,0.6200151264667512,0.005451851349789649,0.026244703307747842,0.03695278969957082,,,,
230.0,3.9472797637246515,0.5,0.0625,378.0,0.02373736180985967,-0.003033779057053228,0.09671794382544854,0.5851063281297684,-0.002426083097816445,0.04638110621211429,0.03689556509298999,,,,
231.0,4.162720138551665,0.5,0.0,377.0,-0.01131944777444005,-0.005374826840125024,0.029295066216339666,0.5589870028197765,0.00329981522130159,0.04262609655658404,0.03683834048640916,,,,
232.0,4.0332943056058115,0.8125,0.0,335.0,0.002173669791469971,-0.009230394149199128,0.06275577587075531,0.5430456387499968,0.010898242778542528,0.06467013961325088,0.036781115879828324,,,,
233.0,4.105656802188602,0.5,0.0,373.0,-0.0008551609159136812,-0.001234802029406031,0.0408220358658582,0.5454589600364367,0.0009174607233338368,0.04681358113884926,0.036723891273247496,,,,
234.0,4.2390531179681386,0.625,0.0,379.0,-0.007455944161241253,-0.002612924901768565,0.03155620310766001,0.5623942216237385,0.0029024444326447942,0.056982697919011116,0.03666666666666667,,,,
235.0,3.8317937144730205,0.4375,0.0,367.0,-0.00035342550836503506,-0.00543159435862132,0.052981649059802294,0.5848943976064522,0.0015061675997761388,0.02201074897311628,0.03660944206008584,,,,
236.0,4.239860867299137,0.5625,0.0,365.0,-0.012511822317416469,-0.01187972363550216,0.039808499393984675,0.5618359111249447,0.009888828867891181,0.08427372768831749,0.03655221745350501,,,,
237.0,4.187141241952774,0.5,0.0,384.0,-0.0034691477194428444,-0.004057514801388606,0.043156568659469485,0.5751451229055722,-0.003731717200328906,0.08072916666666666,0.03649499284692418,,,,
238.0,4.104170265216378,0.5,0.0,401.0,-0.02897749322333506,-0.02289087212245379,0.02720674466607826,0.5403732274259839,0.0016069284507206508,0.051930147090128484,0.03643776824034335,,,,
239.0,4.1111743581667515,0.5625,0.0,387.0,-0.04539654995980007,-0.04228277351441128,0.033272528754813326,0.5428736912352697,0.009248468700596797,0.03850446428571428,0.03638054363376252,,,,
240.0,3.838893159236756,0.4375,0.0625,405.0,0.015932572672941854,-0.015476245324992175,0.10151850937732627,0.5327276534267834,0.012625125453009136,0.068877551438553,0.036323319027181694,4.225066785849625,0.375,0.0,183.25
241.0,4.16647686729673,0.5,0.0,466.0,-0.0049222788657061756,-0.004244239680701867,0.03594879386946559,0.5143215963616967,0.004025905946036801,0.03477647586259991,0.03626609442060086,,,,
242.0,4.027391788996754,0.5625,0.0,370.0,0.008582689760563273,-0.00426164481905289,0.0674964040517807,0.5773134877284367,-0.000948425498791039,0.05195312496895591,0.03620886981402003,,,,
243.0,3.5984463500883406,0.5625,0.125,366.0,0.030341336270794272,-0.016076993274812896,0.1323399506509304,0.5463554225862026,0.01954679408421119,0.0893342390966912,0.0361516452074392,,,,
244.0,3.603235928211358,0.375,0.0,383.0,0.012566233829905588,-0.003692260943353176,0.07227246556431055,0.5507150342067082,0.003256920987041667,0.058790096547454596,0.03609442060085837,,,,
245.0,4.242430387046186,0.6875,0.0,398.0,0.024379391356238296,0.014562363137624093,0.05753703648224473,0.5258868687919208,0.001419468770369089,0.04815051066023963,0.03603719599427754,,,,
246.0,4.230614902311933,0.625,0.0,453.0,0.0007141006062738597,-0.0007061595097184181,0.03945147595368326,0.5087685231119394,0.006059416387870442,0.04238281259313226,0.035979971387696714,,,,
247.0,3.863105845004317,0.4375,0.0625,524.0,0.01717861933219764,-0.005141408001590106,0.08423811011016369,0.5511557103859054,0.020413677318073396,0.11603009286854002,0.035922746781115886,,,,
248.0,4.3039312053029395,0.5625,0.0,411.0,0.010649111587554216,0.013200000061520507,0.03884185318435941,0.6126166092497961,0.007394499685947916,0.058221726279173575,0.03586552217453505,,,,
249.0,3.9561137874401147,0.625,0.0625,359.0,0.016003122087568045,-0.00046024745097383857,0.07641635408314565,0.6072560970981915,0.019253586244303733,0.05318509663144747,0.03580829756795422,,,,
250.0,4.01527228592429,0.5625,0.0625,358.0,0.024811630990977086,-0.0034310296953966217,0.09663410717621446,0.5615046272675196,0.017494998736462243,0.06366502198701103,0.03575107296137339,,,,
251.0,4.164722457695749,0.625,0.0,380.0,0.007328551495447755,-0.0053563573164865375,0.07080100492263833,0.6364008585611979,0.006487105454046589,0.08320312590027848,0.035693848354792564,,,,
252.0,4.182599640502591,0.5625,0.0,393.0,0.026013983147484914,0.01646874099969864,0.06390530935355594,0.6287748856203896,0.0006661694496870041,0.02573164685496262,0.035636623748211735,,,,
253.0,4.126412397269156,0.5625,0.0,363.0,-0.007152065246676405,-0.004088786990905646,0.039628007216379046,0.6429923896988232,0.0052054825209779665,0.018531976733356714,0.0355793991416309,,,,
254.0,4.155903937984254,0.5625,0.0,361.0,-0.009892379244168598,-0.005157007447754343,0.03410248256598909,0.6133243242899576,0.004571283468976617,0.04516006074845791,0.03552217453505008,,,,
255.0,4.158973691809221,0.5625,0.0,391.0,-0.021341048048010892,-0.013516494405588933,0.030768894174668403,0.6544208143438611,0.007561541228954281,0.034757653517382484,0.03546494992846924,,,,
256.0,3.825946471951899,0.375,0.0,360.0,-0.005672200660531719,-0.005833061334366599,0.047599888096253075,0.6676250621676445,0.004200520605081692,0.031119791946063437,0.03540772532188841,,,,
257.0,3.9175368124060297,0.4375,0.0,361.0,-0.010945034368584553,-0.010229875488827625,0.04378098699574669,0.639471856256326,0.023892118285099663,0.15528137671450773,0.035350500715307584,,,,
258.0,4.25478702121414,0.5625,0.0,350.0,-0.026050778571516275,-0.021269259198258318,0.03706295749483009,0.6605506887038548,0.015574149845633656,0.16514756996184587,0.035293276108726755,,,,
259.0,3.9579016310162825,0.5625,0.0,337.0,-0.01764814338336388,-0.01973092408540348,0.05001562422451873,0.6506129230062166,0.003982549533247948,0.15900735401858884,0.035236051502145926,,,,
260.0,4.237900647617058,0.5,0.0,371.0,-0.008887480944395065,-0.005634118996871014,0.04103496065363288,0.6757145101825396,0.011294120651048917,0.08795445319265127,0.0351788268955651,4.22042516948655,0.625,0.0,161.625
261.0,4.193119076173749,0.5625,0.0,359.0,-0.015855000199129183,-0.011779115341293315,0.040346699223543205,0.690436527132988,0.0028492647694899156,0.04644097279136379,0.03512160228898427,,,,
262.0,4.241260726203905,0.5,0.0,360.0,-0.015971160726621747,-0.007580499785641829,0.03382137270333866,0.72156839321057,0.01090635413614412,0.08815104172875483,0.03506437768240343,,,,
263.0,4.335849168915298,0.75,0.0,344.0,-0.021955598378553987,-0.015544594614766538,0.035505542609219745,0.6902525747815768,-0.0026109179501266526,0.05164930565903584,0.035007153075822604,,,,
264.0,4.2935214030963795,0.5625,0.0,355.0,-0.008998923120088875,-0.004500726819969714,0.03931294567883015,0.69112212707599,0.01674555994880696,0.0815662204598387,0.034949928469241776,,,,
265.0,3.585190887283531,0.5625,0.125,298.0,0.06116937221959234,-0.003376474231481552,0.1756418813019991,0.6670476257801057,0.008809107763227075,0.044382440857589245,0.03489270386266095,,,,
266.0,3.8876117363106424,0.5,0.0625,328.0,0.021883074349413313,0.002903164985279242,0.08479507686570287,0.6722349760433037,-0.0005235240484277407,0.01953125,0.03483547925608012,,,,
267.0,3.993542603664096,0.5625,0.0625,329.0,0.02024448251662155,-0.0011598795535974205,0.08975800212162235,0.6749803473552067,0.0015612693969160318,0.07443576399236917,0.03477825464949929,,,,
268.0,4.18867293681367,0.5,0.0,339.0,-0.010539732097337643,-0.0023987035383470356,0.02962571747290591,0.6610946307579676,0.011963666693191044,0.03148985747247934,0.03472103004291846,,,,
269.0,4.120906247589734,0.5,0.0,327.0,-0.012803424072141448,-0.004843288799747825,0.030234197853133082,0.6657443791627884,0.0013479769501524665,0.08165922698875268,0.034663805436337625,,,,
270.0,4.165250864885744,0.4375,0.0,360.0,-0.007327945747723182,-0.00342331479381149,0.036743221804499626,0.6436996286114056,0.0020660682348534465,0.049088541728754834,0.034606580829756796,,,,
271.0,4.175327508840706,0.625,0.0,328.0,0.019734565711890657,0.004297900828532875,0.07337210141122341,0.6150444075465202,0.021465109040339787,0.08203125,0.03454935622317597,,,,
272.0,4.272044406002385,0.5625,0.0,356.0,-0.006328244150305787,-0.0026740253282090025,0.036785417391608156,0.6391872018575668,0.012263763618345061,0.06524884304963052,0.03449213161659514,,,,
273.0,3.9879691373370565,0.625,0.0,307.0,0.0005117170512676239,-0.005590753676369787,0.05641385614871979,0.6419200897216797,-0.00026138699613511565,0.05768995173275471,0.03443490701001431,,,,
274.0,4.27253398289438,0.5625,0.0,332.0,-0.021975777267167963,-0.01919591341478129,0.03719897393602878,0.6218961973985035,0.009880285060110811,0.09201388930281003,0.03437768240343348,,,,
275.0,4.372114226659757,0.625,0.0,349.0,-0.005021804943680763,-0.0016376371010361859,0.035217029663423695,0.6116667091846466,0.006403956310047457,0.05275682484110196,0.03432045779685265,,,,
276.0,4.2427495816815615,0.75,0.0,304.0,-0.005674140248447657,-0.002166829165071249,0.03481873041018844,0.6104699552059174,0.006182634131982923,0.07499999962747098,0.034263233190271816,,,,
277.0,4.306376934940923,0.5625,0.0,352.0,-0.007641458651050925,-0.0037063313648104668,0.03392219458085795,0.6108933687210083,0.006392427487298846,0.03450520833333333,0.034206008583690994,,,,
278.0,4.186961200404909,0.5,0.0,329.0,-0.04507358131619791,-0.03870455936218301,0.02873394552928706,0.6072249660889307,0.012211432040203363,0.16861979321887094,0.03414878397711016,,,,
279.0,4.184054609984156,0.5,0.0,344.0,-0.022549936237434544,-0.01663603427975128,0.03144222327197591,0.6346149916450182,0.009895512572256848,0.07508680581425627,0.03409155937052933,,,,
280.0,4.250835251393725,0.625,0.0,318.0,-0.010864814836531879,-0.00727746575139463,0.033357321936637166,0.59545778632164,0.012715660396497698,0.10012600719928742,0.0340343347639485,4.23122752126306,0.5,0.0,170.125
281.0,4.244586834656071,0.75,0.0,312.0,0.006669806782156229,-0.010196740785613657,0.07543368171900511,0.6136569947004319,0.005111946654506028,0.12622767845168711,0.033977110157367665,,,,
282.0,3.8738533968850937,0.5,0.0625,310.0,0.02386369165033102,-0.00379640469327569,0.09743842408061028,0.6208486497402191,0.002334246865939349,0.036834491044282915,0.033919885550786844,,,,
283.0,4.142851579748092,0.5625,0.0,313.0,-0.005177067592740059,-0.003021181002259255,0.035301681514829396,0.5849135220050812,0.012192614958621562,0.06217105239629746,0.03386266094420601,,,,
284.0,3.8967902395129177,0.6875,0.0625,276.0,0.019737134873867038,-0.010243894066661596,0.100431595928967,0.5985655158758164,-9.012073278427125e-05,0.0064062500372529035,0.033805436337625186,,,,
285.0,4.122390331054336,0.5,0.0,323.0,-0.028941202055041988,-0.02325592329725623,0.029718616356452305,0.6087606797615687,0.01658043242059648,0.08116319527228673,0.03374821173104435,,,,
286.0,4.197086475184184,0.5,0.0,330.0,-0.019679454077656068,-0.01740089408122003,0.03535100406346221,0.5922671258449554,0.015707329749905814,0.12877604272216558,0.03369098712446352,,,,
287.0,4.246905964799222,0.4375,0.0,345.0,-0.02290465752594173,-0.021034895131985344,0.03566059578830997,0.5857228189706802,0.008383873636679102,0.02453124988824129,0.03363376251788269,,,,
288.0,4.310607004871123,0.75,0.0,310.0,-0.00905714761465788,-0.005896825063973665,0.032231170870363715,0.5740886613726616,-0.00017888015136122704,0.0842303242534399,0.033576537911301864,,,,
289.0,4.221884639798661,0.8125,0.0,273.0,-0.00889536770991981,-0.002065914031118155,0.02581052500754595,0.5887566208839417,0.016438978398218753,0.07858455888926984,0.033519313304721035,,,,
290.0,4.175909887133162,0.5625,0.0,325.0,0.060332208018129066,0.06302394003917773,0.03590257947022716,0.6169076450169086,0.023742719941462077,0.1824218761175871,0.0334620886981402,,,,
291.0,4.247582492339421,0.5625,0.0,344.0,-0.03262664168141782,-0.030037389059240617,0.03642914335553844,0.6227783014376957,0.004856406070757657,0.09722222263614336,0.03340486409155937,,,,
