iteration,episode_return_mean,train_team_success_rate,train_agent_success_rate,train_collision_rate,high_samples,loss_high_total,loss_high_actor,loss_high_value,high_entropy,high_approx_kl,high_clip_frac,high_entropy_coef,eval_episode_return_mean,eval_team_success_rate,eval_agent_success_rate,eval_collision_rate
142.0,24.321019252091677,0.25,0.4375,0.1875,1255.0,13.544424962997438,-0.018064503581263127,27.180561375617984,0.6627807147800923,0.3563185783103109,0.3532001208513975,0.041931330472103005,,,,
143.0,28.252590422928446,0.125,0.375,0.25,1251.0,9.309761190414429,-0.028338996152160692,18.74647034406662,0.8390634573996067,0.8702493861317635,0.49840401858091354,0.041874105865522177,,,,
144.0,13.094517638385325,0.125,0.375,0.3125,907.0,12.264662464459738,0.006964861508458852,24.586419359842935,0.8492283582687378,0.6328054895003636,0.3993607958157857,0.04181688125894135,,,,
145.0,30.664368421994183,0.125,0.5,0.0,1233.0,15.812703371047974,-0.01333566081011668,31.710706138610842,0.7019695416092873,0.46692572645843033,0.317693014908582,0.04175965665236052,,,,
146.0,23.839120543301142,0.25,0.5,0.25,977.0,14.599768102169037,-0.007438556451234035,29.27007058262825,0.6673155548051,0.29514415992889553,0.22380514751421288,0.04170243204577968,,,,
147.0,28.036823602020764,0.0,0.4375,0.25,1148.0,17.377217623922558,-0.012719597486365171,34.82860978444417,0.5851249562369453,0.22267183040579158,0.1697193287933866,0.04164520743919886,,,,
148.0,32.867212603390286,0.375,0.5625,0.0,1410.0,12.514154397275137,-0.014241492001177823,25.12065956879245,0.7678628985000693,0.5452941124853881,0.40268342391304346,0.041587982832618026,,,,
149.0,24.03315379500389,0.375,0.5625,0.1875,1008.0,12.557480230927467,-0.02309767942642793,25.217423617839813,0.6774229612201452,0.30482180893886834,0.2847493493463844,0.0415307582260372,,,,
150.0,29.453776600807963,0.0,0.3125,0.375,1131.0,14.374465591377682,-0.010975328377551502,28.828880363040497,0.6992244554890527,0.3317345856792397,0.2969607963330216,0.04147353361945637,37.77174435198314,0.25,0.5,0.25
151.0,29.286413252875192,0.375,0.5625,0.125,1215.0,13.132629858820062,-0.02354301094333335,26.374248655218825,0.7473232079493372,0.4615258488215898,0.3868035979961094,0.04141630901287554,,,,
152.0,29.003466779291653,0.125,0.4375,0.0,1549.0,10.893132972717286,-0.03360222108662129,21.91189420700073,0.7062987944483757,0.423752603828907,0.35230769246816634,0.04135908440629471,,,,
153.0,31.819768160581575,0.5,0.6875,0.0,1187.0,15.447953173988743,-0.018536300484189076,30.9885603503177,0.6728672683238983,0.41693909250591926,0.2771616546731246,0.04130185979971388,,,,
154.0,13.718426240086554,0.25,0.375,0.5,577.0,17.663810586929323,0.006931913341395557,35.365994977951054,0.6332685185596347,0.22772954106330873,0.1625,0.04124463519313305,,,,
155.0,26.21330387577416,0.25,0.4375,0.1875,1158.0,12.367460733965823,0.006940002047677377,24.774962048781543,0.6545774685709099,0.3153713478853828,0.29804002238731636,0.04118741058655222,,,,
156.0,13.916685816943666,0.25,0.375,0.5,657.0,14.909110459414396,0.01017823163419962,29.853511463512074,0.6764724850654602,0.22824499095705422,0.23447944596409798,0.04113018597997139,,,,
157.0,20.458477304875835,0.5,0.6875,0.125,1011.0,16.075436413288116,-0.004137519441428594,32.216636538505554,0.699835941195488,0.2749174472410232,0.29193474305793643,0.04107296137339056,,,,
158.0,27.847046666145374,0.5,0.625,0.125,1145.0,12.84875898891025,-0.007919463070316447,25.758185572094387,0.5464806978901227,0.174466660970615,0.23733324164317712,0.04101573676680973,,,,
159.0,30.10813527785242,0.25,0.4375,0.0,1427.0,11.246851910715517,-0.011850967071950436,22.564130762349002,0.5703921052424804,0.16617989135177239,0.1809925630526698,0.0409585121602289,,,,
160.0,43.23519357264047,0.625,0.75,0.0,1392.0,13.395366728305817,-0.023308763100596316,26.88391580364921,0.569232316179709,0.25301191955804825,0.2408854165537791,0.04090128755364807,18.101854792833322,0.5,0.5,0.375
161.0,28.873315944373623,0.875,0.875,0.0,1099.0,13.811089489195082,0.017716786927647058,27.632622361183167,0.561611966540416,0.19379438325348827,0.2395438767141766,0.040844062947067244,,,,
162.0,26.220627523064667,0.5,0.75,0.125,981.0,16.30599457770586,-0.007697663430008106,32.678077191114426,0.6214339071884751,0.2529839288908988,0.2868652348406613,0.04078683834048641,,,,
163.0,29.25592664808042,0.125,0.1875,0.125,1406.0,9.74165730042891,-0.03744544548151845,19.62199069153179,0.7830306271260435,0.44901732592420146,0.4685667157173157,0.04072961373390558,,,,
164.0,15.91269423395395,0.5,0.625,0.1875,902.0,13.577088529864946,0.007195671997033059,27.20030286312103,0.7439564694960912,0.417757777372996,0.4093750004967054,0.04067238912732475,,,,
165.0,21.21090943425898,0.5,0.5625,0.3125,804.0,16.82545515207144,-0.005540070191692884,33.705809299762436,0.5394367793431649,0.14373839718218034,0.16566506458016544,0.04061516452074392,,,,
166.0,42.16984930306676,0.375,0.5625,0.125,1355.0,14.036786512895064,-0.03062755976464938,28.178040959618308,0.5327309849248691,0.22366231375119902,0.25656960261139006,0.040557939914163094,,,,
167.0,22.114300446510306,0.5,0.5625,0.25,770.0,14.381756557868078,-0.024561879547456138,28.859416228074295,0.5775128597250352,0.21132459749396032,0.2770432692307693,0.040500715307582265,,,,
168.0,39.968118390441,0.25,0.4375,0.125,1636.0,10.614793039285221,-0.038388999711829595,21.367525522525494,0.756134976561253,0.5965447468826405,0.4474325586970036,0.040443490701001436,,,,
169.0,29.89446372091777,0.375,0.375,0.3125,1028.0,12.783043812302981,-0.018786643549580786,25.652116789537317,0.5999050970901462,0.272143462782397,0.30330882352941174,0.0403862660944206,,,,
170.0,45.80551164627084,0.375,0.625,0.0,1581.0,12.124658937454225,-0.033642589722294364,24.369138736724853,0.6513395476341247,0.4269230055809021,0.3600798612833023,0.04032904148783977,42.34660935819163,0.0,0.375,0.25
171.0,35.41992106884723,0.375,0.5625,0.0,1406.0,14.860116010362452,-0.017403329891914673,29.81053739244288,0.6890509832989086,0.6246856318956072,0.4152996699241075,0.04027181688125894,,,,
172.0,24.98570923238994,0.5,0.6875,0.1875,795.0,19.721476023013775,-0.0034349707734341235,39.48072279416598,0.38419752568006516,0.023377496938337572,0.057981659586613,0.040214592274678114,,,,
173.0,25.747767907083045,0.5,0.625,0.25,1175.0,12.934931717420879,0.0016323546388823734,25.904565848802264,0.47273060091231994,0.16218628312804195,0.12631400174608357,0.040157367668097285,,,,
174.0,29.38898429602387,0.375,0.5625,0.125,1285.0,11.211530464036123,-0.01192119091727017,22.49814827101571,0.6389620740498815,0.32541203330315294,0.3084449406181063,0.040100143061516456,,,,
175.0,35.79285539150241,0.5,0.625,0.125,1255.0,11.449075746536256,-0.01591426980448887,22.975928115844727,0.5737349975854159,0.2558610515668988,0.2655949525535107,0.04004291845493563,,,,
176.0,30.804920127987845,0.625,0.75,0.125,1087.0,12.971692120327669,-0.005018447364230216,25.98659452270059,0.4148183894508025,0.07683534876388662,0.09819969666354797,0.03998569384835479,,,,
177.0,40.977120136320636,0.5,0.75,0.0,1484.0,11.173069139321644,-0.021165861709353823,22.432427287101746,0.5504509381329019,0.2231438618618995,0.30512152759668726,0.03992846924177396,,,,
178.0,21.859485472440728,0.625,0.625,0.25,813.0,15.712671894293566,-0.0033744405955076218,31.475759983062744,0.547604202077939,0.21534864375224483,0.26953125028656083,0.039871244635193134,,,,
179.0,35.24357121050361,0.625,0.75,0.0,1356.0,10.692521685903722,-0.019285019211979077,21.471546270630576,0.6019593822685155,0.2771010407331315,0.3461174240166491,0.039814020028612306,,,,
180.0,31.10429797768596,0.5,0.75,0.1875,1017.0,14.649705410003662,-0.009766498682438396,29.360433518886566,0.5217926232144237,0.18201997154392302,0.21118592377752066,0.03975679542203148,32.20150927841665,0.75,0.875,0.125
181.0,31.540030649006344,0.625,0.75,0.0,1120.0,13.994415309694077,-0.012599693171473011,28.061303271187676,0.5953892808821466,0.3727307094054089,0.30121527777777773,0.03969957081545065,,,,
182.0,35.6401130717993,0.375,0.5,0.0625,1372.0,10.035182958299464,-0.01268493061037258,20.148213245651938,0.6618847630240701,0.2935099442574111,0.3607447242194956,0.03964234620886982,,,,
183.0,36.97604033797983,0.5,0.5625,0.125,1257.0,11.741291743516923,-0.022855204483494165,23.57513740062714,0.5916788142174483,0.2805874224752188,0.3169493142515421,0.03958512160228898,,,,
184.0,20.64530888199807,0.75,0.75,0.25,665.0,19.02486124905673,-0.010744989510964264,38.10376323353161,0.41174251450733707,0.0559840295040472,0.15106534077362582,0.039527896995708155,,,,
185.0,36.22739323288205,0.625,0.75,0.0,1316.0,10.347172844977605,-0.016517303994901124,20.778595720018657,0.648778356256939,0.3521953351086094,0.3625785387342884,0.039470672389127326,,,,
186.0,28.8589730387926,0.125,0.1875,0.1875,1206.0,11.293575035898309,-0.006126626100587217,22.656834163163836,0.7285696095541904,0.3642532905857814,0.40483369913540385,0.0394134477825465,,,,
187.0,26.89919383138419,0.75,0.8125,0.125,989.0,13.734434351325035,-0.0023081710533006117,27.51571400463581,0.536494929343462,0.19090619985945523,0.28398605855181813,0.03935622317596567,,,,
188.0,36.493896265327976,0.375,0.625,0.0625,1251.0,16.072091031074525,-0.006342884886544198,32.199143052101135,0.5378645025193691,0.17286876356229186,0.25739397341385484,0.03929899856938484,,,,
189.0,31.595013775527512,0.25,0.4375,0.125,1110.0,15.774323377344343,0.0033086889889091253,31.59449944231245,0.6685484407676591,0.29376499106486637,0.3451901835699876,0.03924177396280401,,,,
190.0,32.29374955892568,0.625,0.6875,0.0,1161.0,11.001785695552826,0.0056860937834962415,22.036993622779846,0.571583160052174,0.3084833725894752,0.2741456508244339,0.039184549356223175,35.765834542513005,0.25,0.375,0.0
191.0,30.318101223111192,0.375,0.5,0.25,960.0,15.84747117360433,-0.005457070857907335,31.74806874593099,0.5394205421209335,0.1605418278525273,0.2747395833333333,0.03912732474964235,,,,
192.0,27.14767997413875,0.5,0.5,0.125,1194.0,12.30762135355096,-0.008221531262327181,24.685309949674103,0.6862551687579406,0.34902707154029294,0.412202381381863,0.03907010014306152,,,,
193.0,27.36976586282255,0.25,0.25,0.25,1236.0,9.591728621721268,-0.018698479468002915,19.281915676593783,0.7825808383524419,0.36970384493470193,0.5394531257450581,0.03901287553648069,,,,
194.0,29.042503056526222,0.75,0.8125,0.125,849.0,14.053547603743416,-0.021640749681474905,28.18668462548937,0.46601566512669834,0.13383300442780766,0.215877757673817,0.03895565092989986,,,,
195.0,24.18859223544597,0.375,0.5,0.3125,846.0,13.005716264247894,0.0026636150640635087,26.04790094920567,0.5372408484773976,0.1422210604484592,0.2253667094877788,0.03889842632331903,,,,
196.0,21.347674644589418,0.5,0.625,0.3125,765.0,19.229580601056416,0.00517311865890709,38.49128758907318,0.5467491652816534,0.27337638257692254,0.1836311047275861,0.0388412017167382,,,,
197.0,16.54296684652566,0.625,0.625,0.25,648.0,15.516674393957311,-0.00976953276602382,31.09571706164967,0.5521478652954102,0.12312702241946351,0.20667613636363638,0.03878397711015737,,,,
198.0,20.60449862122534,0.625,0.625,0.25,832.0,12.20986369939951,0.0008276156149804592,24.45931594188397,0.532499356338611,0.13164133220337906,0.2412860576923077,0.038726752503576545,,,,
199.0,21.246859431564836,0.25,0.3125,0.25,1044.0,12.312709527857162,-0.008490718154729727,24.69663906097412,0.7013084397596472,0.2972307836308199,0.4215073528535226,0.03866952789699571,,,,
200.0,29.375925389453823,0.5,0.5625,0.1875,1125.0,8.719101832972632,-0.012178530425040258,17.50517177581787,0.5517789866361353,0.14707190232972303,0.27600647550490165,0.03861230329041488,42.35796942651277,0.25,0.625,0.0
